customer_id,segment,clv,acquisition_channel,region,acquisition_date
17603,Retail,965.68,Direct Sales,UK,2009-04-01
14655,Wholesale,1532.89,Referral,Germany,2009-10-25
13672,Retail,1174.95,Direct Sales,UK,2009-05-21
14845,Retail,329.96,Referral,UK,2009-02-19
15976,Retail,854.46,Referral,UK,2009-07-03
16707,Retail,544.66,Online,Netherlands,2009-08-21
13910,retail,,Partner,France,2009-08-21
15940,Retail,79.6,Online,Netherlands,2009-03-05
13302,Corporate,14450.97,Referral,Germany,2009-12-26
15170,Retail,191.51,Referral,Germany,2009-01-07
15236,Wholesale,2743.0,Referral,UK,2009-06-04
12974,Retail,634.75,Referral,UK,2009-08-11
13749,Retail,836.45,Trade Show,France,2009-11-01
13670,Retail,840.5,Online,Germany,2009-04-27
16070,RETAIL,487.17,Online,Germany,2009-09-08
16074,Corporate,8090.0,Partner,Netherlands,2009-08-17
15630,Wholesale,1415.78,Referral,UK,2009-06-16
13904,Retail,660.49,Referral,Other Europe,2009-03-14
18071,Retail,889.79,Referral,UK,2009-09-20
14724,Corporate,,Referral,Germany,2009-06-03
15875,Wholesale,1345.4,Partner,UK,2009-02-16
12788,Retail,1101.96,Direct Sales,Netherlands,2009-08-17
12803,Retail,787.16,Online,Other Europe,2009-08-12
14843,Wholesale,4876.81,Referral,UK,2009-06-20
14032,Retail,244.19,Referral,UK,2009-11-02
14215,Wholesale,4159.09,Trade Show,UK,2009-07-29
14118,Corporate,10326.28,Direct Sales,Germany,2009-03-03
12758,Corporate,12718.13,Online,France,2009-09-03
12486,Retail,620.77,Referral,Other Europe,2009-01-21
16026,Retail,644.16,Referral,UK,2009-10-13
15909,Corporate,7433.99,Partner,UK,2009-04-01
17588,Corporate,3396.86,Referral,UK,2009-01-20
16060,Retail,285.97,Online,Germany,2009-03-13
13987,Retail,413.83,Direct Sales,UK,2009-08-24
15189,Retail,992.31,Online,EIRE,2009-06-19
15307,Corporate,9178.89,Trade Show,France,2009-05-18
12352,Retail,1121.7,Online,UK,2009-03-08
14985,Retail,196.09,Online,UK,2009-03-07
12412,Retail,1063.49,Online,EIRE,2009-12-09
14363,Retail,494.17,Online,France,2009-05-05
15253,corporate,8613.18,Online,Netherlands,2009-10-03
17210,Retail,115.7,Direct Sales,UK,2009-03-11
12898,Retail,983.37,Online,,2009-06-12
17807,RETAIL,941.52,Partner,France,2009-09-12
17692,Retail,149.43,Direct Sales,UK,2009-07-11
16846,Wholesale,4473.92,Online,UK,2009-03-23
15418,Corporate,5160.62,Online,UK,2009-04-08
16618,Retail,755.76,Online,France,2009-03-29
15333,Wholesale,4389.39,Online,UK,2009-01-05
12690,Retail,822.07,Partner,UK,2009-03-11
17322,Corporate,5762.71,Partner,Germany,2009-08-02
15811,Retail,184.32,Online,EIRE,2009-08-14
16349,Retail,506.42,Direct Sales,Netherlands,2009-06-21
13622,Corporate,9396.42,Online,UK,2009-01-05
16679,Retail,848.25,Online,UK,2009-05-27
15219,Retail,578.2,Online,UK,2009-11-06
12517,Retail,283.53,Online,UK,2009-04-05
17768,Wholesale,969.08,Online,France,2009-03-10
15533,Retail,512.06,Online,UK,2009-11-28
15156,Retail,486.03,Online,UK,2009-08-19
14218,Retail,151.8,Direct Sales,UK,2009-07-20
12764,Retail,903.53,Referral,UK,2009-06-10
16509,Corporate,11788.82,Trade Show,UK,2009-08-17
17674,Wholesale,4170.76,Referral,UK,2009-01-22
16139,Retail,1023.92,Direct Sales,Germany,2009-02-25
15686,Wholesale,1903.31,Online,UK,2009-05-24
14534,Retail,151.66,Online,UK,2009-08-26
16521,Corporate,12904.91,Referral,UK,2009-02-07
14794,corporate,11946.39,Referral,France,2009-09-26
13574,corporate,3834.64,Referral,UK,2009-11-30
17192,Corporate,8540.74,Online,UK,2009-02-12
17516,Retail,,Online,UK,2009-05-11
14581,Retail,163.33,Trade Show,UK,2009-02-05
15939,Retail,123.07,Online,France,2009-12-11
15297,Wholesale,4110.1,Online,EIRE,2009-05-04
14306,corporate,11114.27,Direct Sales,Germany,2009-05-21
13958,corporate,3632.15,Online,UK,2009-01-07
12793,Retail,398.7,Direct Sales,France,2009-06-16
13685,Retail,1099.36,Online,UK,2009-01-27
17776,Corporate,7774.38,Direct Sales,Germany,2009-08-27
13029,Corporate,,Partner,UK,2009-02-14
18021,Corporate,10749.11,Trade Show,UK,2009-01-31
12640,Wholesale,4717.95,Online,Germany,2009-02-23
13972,Retail,195.33,Referral,UK,2009-06-05
14830,Wholesale,,Online,UK,2009-10-29
12743,Corporate,13876.51,Trade Show,France,2009-12-12
15021,Corporate,9627.98,Referral,EIRE,2009-08-25
13996,Wholesale,2720.37,Direct Sales,Germany,2009-11-10
13628,Corporate,2893.8,Referral,UK,2009-11-04
13576,Retail,138.77,Direct Sales,France,2009-09-19
16185,Wholesale,4334.78,Partner,UK,2009-02-06
14040,retail,804.87,Online,UK,2009-05-18
18145,Corporate,4948.04,Partner,France,2009-09-10
15108,Corporate,,Direct Sales,,2009-11-29
15315,Retail,312.61,Online,UK,2009-10-01
13495,Retail,1094.22,Online,Netherlands,2009-05-06
12835,Retail,698.87,Online,UK,2009-05-05
16975,Wholesale,3944.42,Online,UK,2009-01-28
12454,Retail,931.3,Online,Germany,2009-06-21
15411,Retail,328.22,Direct Sales,Other Europe,2009-08-20
15235,Wholesale,2703.7,Partner,Germany,2009-08-08
16158,Retail,115.58,Online,Germany,2009-06-25
17365,Retail,967.48,Online,France,2009-02-07
17465,Retail,168.27,Referral,UK,2009-07-09
13780,Retail,318.62,Referral,,2009-08-21
14570,Retail,505.72,Partner,France,2009-11-01
13483,RETAIL,1133.65,Direct Sales,UK,2009-05-08
15306,Corporate,5570.66,Partner,EIRE,2009-12-12
16979,Corporate,3826.49,Partner,France,2009-05-21
17259,Retail,386.55,Referral,UK,2009-07-03
17048,Corporate,13018.12,Referral,UK,2009-01-19
16551,Retail,914.6,Referral,France,2009-04-11
17159,Retail,1028.48,Online,UK,2009-08-13
16384,Retail,950.36,Trade Show,France,2009-07-28
16529,Wholesale,2825.35,Online,Germany,2009-11-28
13271,Corporate,3395.69,Direct Sales,France,2009-01-27
14604,Corporate,2910.89,Direct Sales,UK,2009-12-19
17951,Wholesale,,Online,UK,2009-01-28
13948,Corporate,13939.17,Online,UK,2009-10-11
14614,Retail,760.39,Online,UK,2009-03-19
15288,Wholesale,4561.33,Referral,UK,2009-08-14
15305,Corporate,8935.24,Partner,UK,2009-01-29
17443,Retail,1002.63,Online,Netherlands,2009-05-09
17523,Retail,697.09,Partner,UK,2009-02-23
15115,Corporate,9180.76,Online,Germany,2009-02-13
13981,Retail,111.45,Online,UK,2009-11-11
12903,Retail,348.37,Trade Show,UK,2009-10-10
14203,Retail,503.2,Online,UK,2009-08-22
15135,Retail,959.09,Online,UK,2009-02-13
16082,Retail,227.7,Direct Sales,UK,2009-04-02
16214,Corporate,6780.21,Online,UK,2009-09-05
17291,Retail,505.11,Online,UK,2009-08-12
15103,Retail,316.64,Partner,Other Europe,2009-09-06
13006,Corporate,8859.12,Online,EIRE,2009-10-16
16318,Corporate,11062.18,Direct Sales,Germany,2009-05-16
13317,Corporate,6813.02,Partner,EIRE,2009-04-21
14740,Corporate,14682.82,Referral,UK,2009-01-05
16627,Retail,156.98,Direct Sales,EIRE,2009-07-19
12451,Retail,515.75,Online,UK,2009-07-13
12838,Retail,813.01,Referral,UK,2009-06-02
12753,Retail,,Direct Sales,Germany,2009-12-19
15136,Retail,648.94,Online,UK,2009-09-05
12593,Corporate,8541.85,Partner,Germany,2009-06-24
15128,Retail,747.69,Online,Netherlands,2009-02-15
18005,Wholesale,2951.11,Online,UK,2009-12-10
15382,Corporate,3234.55,Partner,UK,2009-05-28
14640,RETAIL,645.71,Referral,Germany,2009-07-11
16286,Corporate,4075.66,Direct Sales,UK,2009-05-04
14195,Corporate,14757.98,Direct Sales,Netherlands,2009-08-27
12488,Retail,778.57,Online,Germany,2009-03-09
13744,Corporate,8722.57,Partner,Other Europe,2009-02-10
18045,Retail,756.31,Online,UK,2009-09-21
13437,Retail,191.35,Online,France,2009-04-26
18092,Retail,50.04,Referral,,2009-07-25
14767,Wholesale,1935.46,Online,Other Europe,2009-10-05
18080,Retail,839.77,Referral,Netherlands,2009-02-08
12661,retail,259.08,Direct Sales,UK,2009-10-20
16171,Retail,579.65,Online,France,2009-05-21
15704,Retail,460.29,Online,UK,2009-10-26
17326,Corporate,3157.13,Referral,UK,2009-12-08
17532,Retail,516.99,Referral,UK,2009-11-08
13876,Retail,,Online,UK,2009-08-12
14820,Retail,1066.99,Referral,UK,2009-12-15
13727,Corporate,7235.61,Online,Germany,2009-11-25
15969,Retail,461.95,Online,France,2009-06-07
13357,RETAIL,616.22,Online,,2009-03-15
14762,Retail,563.91,Online,UK,2009-10-08
12487,Corporate,6549.19,Online,France,2009-01-16
17522,Corporate,,Partner,Netherlands,2009-04-11
18049,Retail,145.75,Online,UK,2009-05-26
13719,Retail,931.3,Trade Show,France,2009-10-24
13270,Wholesale,4982.37,Online,France,2009-05-12
13121,Corporate,3755.5,Direct Sales,UK,2009-08-30
15316,corporate,12371.43,Online,France,2009-07-27
17989,Retail,,Online,Germany,2009-03-03
12671,Wholesale,3477.09,Referral,,2009-10-05
15476,Retail,620.74,Online,Netherlands,2009-01-03
13344,Wholesale,3546.9,Direct Sales,UK,2009-06-01
15445,Retail,489.72,Online,UK,2009-09-25
13966,Retail,528.14,Partner,Germany,2009-09-19
12848,Wholesale,2080.59,Online,France,2009-03-24
13597,Retail,1135.71,Referral,France,2009-10-29
18098,Corporate,9501.27,Partner,UK,2009-02-13
15582,Corporate,8125.24,Direct Sales,UK,2009-02-16
16563,Corporate,,Online,Netherlands,2009-09-08
16946,Retail,,Online,UK,2009-10-26
16383,Retail,542.6,Referral,Other Europe,2009-04-29
14926,Wholesale,4781.0,Direct Sales,EIRE,2009-10-14
13840,Retail,,Online,Germany,2009-04-22
16727,Retail,759.77,Online,France,2009-10-13
18157,Corporate,2719.68,Referral,France,2009-08-15
12911,Retail,517.32,Referral,France,2009-05-03
14754,RETAIL,736.91,Online,UK,2009-10-11
13845,Retail,292.95,Referral,Germany,2009-04-27
16414,Wholesale,3465.93,Direct Sales,Germany,2009-05-31
16226,Corporate,7814.55,Direct Sales,Germany,2009-05-20
16644,Corporate,3167.73,Online,France,2009-08-12
13518,Corporate,,Direct Sales,UK,2009-02-19
12490,retail,,Referral,UK,2009-01-12
15090,Wholesale,2054.42,Online,UK,2009-02-01
16916,Corporate,6052.14,Partner,UK,2009-12-13
12576,Retail,,Online,EIRE,2009-11-08
15621,Corporate,5735.29,Online,Other Europe,2009-10-14
16722,corporate,6432.46,Online,UK,2009-01-17
16416,Wholesale,2762.5,Online,France,2009-10-09
17154,Corporate,12073.16,Referral,UK,2009-06-15
13614,Retail,846.81,Online,UK,2009-09-22
16176,Retail,795.5,Partner,UK,2009-07-22
15680,Wholesale,3249.66,Online,UK,2009-10-12
13365,Retail,,Online,,2009-02-01
16543,Retail,274.18,Online,UK,2009-02-21
12958,Retail,629.28,Online,France,2009-08-20
17820,Retail,381.06,Direct Sales,France,2009-01-01
17391,Retail,1099.47,Online,UK,2009-05-19
12616,retail,554.47,Online,Other Europe,2009-09-30
16737,Corporate,13135.44,Online,UK,2009-10-01
15388,Corporate,11954.92,Online,UK,2009-12-27
16459,Corporate,8131.44,Direct Sales,UK,2009-07-04
18053,retail,310.77,Online,UK,2009-06-17
12521,Corporate,11571.64,Direct Sales,UK,2009-10-31
14327,Retail,392.67,Direct Sales,UK,2009-05-21
15104,Retail,63.25,Referral,France,2009-03-16
12869,Wholesale,2429.49,Direct Sales,EIRE,2009-07-23
15422,Corporate,5673.15,Trade Show,France,2009-07-18
14030,Retail,243.43,Trade Show,Netherlands,2009-05-18
13157,Retail,276.76,Online,EIRE,2009-05-06
17105,Retail,908.75,Direct Sales,UK,2009-07-08
15153,retail,365.4,Direct Sales,UK,2009-01-27
16471,Retail,1011.84,Referral,UK,2009-11-10
14194,RETAIL,796.79,Trade Show,Germany,2009-10-09
12666,Retail,244.16,Online,Germany,2009-12-30
16296,Retail,1038.59,Direct Sales,,2009-06-22
13605,Retail,,Direct Sales,UK,2009-10-21
13616,Retail,128.71,Direct Sales,UK,2009-12-26
12427,Corporate,3646.53,Online,UK,2009-03-09
17482,retail,1071.89,Referral,UK,2009-06-10
17023,Retail,1107.09,Online,UK,2009-04-07
16085,Retail,742.84,Online,UK,2009-06-26
18019,Retail,873.47,Online,France,2009-02-27
16213,Retail,897.34,Online,Other Europe,2009-06-27
14251,Retail,665.02,Trade Show,UK,2009-12-01
17839,Retail,676.21,Online,France,2009-03-24
16770,corporate,12695.88,Trade Show,UK,2009-02-21
17638,Wholesale,4619.6,Referral,EIRE,2009-01-17
12464,Retail,531.22,Online,Netherlands,2009-08-20
14956,retail,1086.35,Online,UK,2009-06-22
18278,Retail,168.9,Trade Show,,2009-06-16
12862,corporate,10398.61,Online,EIRE,2009-08-23
16059,Corporate,7516.84,Referral,UK,2009-03-19
17653,Retail,1146.09,Referral,Netherlands,2009-11-28
14072,Retail,630.18,Referral,UK,2009-07-20
12899,Corporate,2434.54,Referral,Netherlands,2009-03-26
12393,Corporate,8502.57,Referral,UK,2009-04-09
15579,Retail,,Online,UK,2009-02-27
12508,Wholesale,1517.97,Referral,UK,2009-08-22
15927,Wholesale,3977.92,Referral,Netherlands,2009-04-26
16840,Retail,1084.14,Direct Sales,UK,2009-09-22
17169,Corporate,2776.91,Online,UK,2009-08-06
16808,Retail,303.15,Online,UK,2009-05-15
16969,Wholesale,4966.47,Online,UK,2009-07-09
13782,RETAIL,524.12,Referral,UK,2009-10-05
14676,Retail,926.45,Online,UK,2009-02-07
16787,Wholesale,4689.45,Online,UK,2009-06-02
15199,Corporate,2273.48,Online,UK,2009-11-27
16821,Retail,1140.95,Online,UK,2009-05-10
14173,Wholesale,4177.5,Online,UK,2009-10-24
13119,RETAIL,893.13,Trade Show,UK,2009-01-04
16428,Corporate,12869.54,Referral,UK,2009-03-08
16429,Retail,960.8,Trade Show,UK,2009-10-28
12509,Corporate,4720.74,Partner,EIRE,2009-06-19
14473,Retail,312.27,Trade Show,UK,2009-09-13
12657,Retail,190.97,Referral,UK,2009-06-13
12928,Corporate,5265.5,Online,UK,2009-07-25
15519,corporate,5868.42,Partner,EIRE,2009-02-02
14576,Retail,492.7,Referral,UK,2009-10-26
17188,Corporate,2945.55,Partner,UK,2009-11-19
14714,Retail,,Referral,UK,2009-08-26
17688,Retail,437.78,Online,UK,2009-03-09
14955,Retail,1052.7,Direct Sales,UK,2009-09-25
13551,Retail,706.88,Referral,Netherlands,2009-03-23
17163,Retail,384.51,Direct Sales,Other Europe,2009-09-01
12415,Corporate,13822.77,Direct Sales,,2009-06-28
12881,Wholesale,2185.89,Referral,UK,2009-04-20
17732,Retail,783.02,Direct Sales,UK,2009-05-06
15730,Corporate,14498.43,Online,France,2009-08-14
15986,Corporate,5342.54,Trade Show,UK,2009-04-12
12737,Corporate,3978.97,Online,UK,2009-09-16
16641,Retail,741.09,Referral,France,2009-02-05
13998,Wholesale,3161.01,Referral,UK,2009-06-03
17560,Retail,356.81,Direct Sales,Germany,2009-03-25
15849,Retail,498.77,Referral,EIRE,2009-12-12
17837,Retail,783.7,Online,UK,2009-05-06
17129,Corporate,4594.43,Direct Sales,UK,2009-12-10
12563,Retail,573.83,Online,Other Europe,2009-05-14
14780,Corporate,5462.91,Partner,UK,2009-01-10
13447,Corporate,3389.96,Online,UK,2009-01-15
12643,Corporate,6905.53,Online,Germany,2009-11-12
14747,Corporate,11283.99,Partner,UK,2009-03-24
15251,Retail,425.15,Direct Sales,EIRE,2009-10-08
13722,Retail,717.87,Online,France,2009-09-13
13561,Retail,194.04,Online,UK,2009-04-20
13363,Retail,150.88,Online,UK,2009-04-05
17311,Retail,444.48,Online,Netherlands,2009-12-31
14748,Corporate,10890.26,Online,UK,2009-10-18
14546,RETAIL,722.22,Direct Sales,Netherlands,2009-02-02
18236,Wholesale,2363.69,Online,UK,2009-08-01
13014,Retail,308.99,Trade Show,UK,2009-03-08
17177,corporate,12854.44,Direct Sales,UK,2009-08-19
16255,Retail,91.93,Referral,UK,2009-10-12
16597,Corporate,3798.92,Direct Sales,UK,2009-01-31
13032,Retail,1137.99,Trade Show,UK,2009-07-21
13401,Wholesale,1784.17,Referral,UK,2009-04-01
15470,Retail,359.19,Online,UK,2009-09-14
16876,Corporate,6607.51,Online,Other Europe,2009-03-11
14860,Retail,274.91,Online,Other Europe,2009-03-14
17763,Retail,1185.47,Referral,,2009-10-08
16816,Retail,343.35,Trade Show,UK,2009-06-12
13957,Wholesale,3233.12,Online,EIRE,2009-05-10
17118,Wholesale,1253.44,Direct Sales,Germany,2009-12-01
14511,Wholesale,2230.42,Referral,Germany,2009-11-02
12817,Wholesale,1335.11,Online,UK,2009-12-15
13694,Wholesale,3247.4,Direct Sales,France,2009-04-23
14730,RETAIL,557.78,Direct Sales,UK,2009-02-19
17949,Retail,165.28,Trade Show,UK,2009-01-29
14698,Wholesale,2157.42,Referral,Netherlands,2009-07-08
12685,Retail,638.19,Direct Sales,France,2009-06-28
16985,Retail,275.74,Partner,France,2009-08-03
17112,Retail,325.94,Referral,UK,2009-10-09
16603,Wholesale,2518.63,Referral,Netherlands,2009-01-21
15846,Retail,963.54,Direct Sales,Germany,2009-04-17
15484,Retail,171.31,Online,UK,2009-11-10
16011,Retail,290.42,Direct Sales,UK,2009-10-12
14555,Retail,334.01,Referral,Germany,2009-05-18
18062,RETAIL,973.65,Direct Sales,Other Europe,2009-12-26
12503,Corporate,11226.58,Referral,Germany,2009-11-26
15410,Retail,845.72,Online,Netherlands,2009-06-11
15517,Wholesale,4205.07,Online,UK,2009-06-14
15796,retail,1166.82,Referral,UK,2009-06-27
17009,retail,785.28,Online,UK,2009-01-28
16375,Corporate,8188.74,Partner,France,2009-07-22
13129,Retail,276.83,Online,Netherlands,2009-08-08
14229,retail,351.78,Referral,Other Europe,2009-05-05
12362,Wholesale,3226.05,Referral,Germany,2009-04-28
12813,Wholesale,1817.89,Direct Sales,UK,2009-10-11
17907,Corporate,12381.23,Online,UK,2009-11-25
15101,Retail,559.6,Referral,UK,2009-07-23
13502,Retail,906.11,Direct Sales,EIRE,2009-01-12
17655,Wholesale,2237.8,Partner,Netherlands,2009-06-18
12609,Wholesale,4145.05,Online,Germany,2009-05-31
16676,corporate,2952.19,Referral,UK,2009-08-13
17380,Corporate,,Trade Show,Netherlands,2009-05-16
16742,Retail,1190.96,Online,Germany,2009-08-13
14228,Retail,,Referral,UK,2009-09-10
17194,Retail,866.25,Online,UK,2009-01-20
12519,Retail,940.87,Trade Show,UK,2009-09-27
13181,Wholesale,1849.83,Direct Sales,UK,2009-02-23
14507,Retail,150.96,Referral,UK,2009-06-10
12810,Retail,,Direct Sales,Netherlands,2009-10-08
13065,Retail,656.72,Referral,UK,2009-02-05
15285,Retail,681.27,Direct Sales,UK,2009-01-21
18177,Retail,446.77,Trade Show,France,2009-05-07
18165,Retail,,Referral,,2009-04-18
17084,Retail,557.76,Referral,UK,2009-01-12
13690,Wholesale,894.79,Online,UK,2009-02-04
14245,Corporate,9037.36,Referral,UK,2009-05-18
15341,Retail,1108.04,Online,UK,2009-12-28
14943,retail,833.47,Referral,UK,2009-06-13
17737,Corporate,5911.95,Referral,UK,2009-05-20
15628,Corporate,10873.03,Online,UK,2009-10-24
15073,RETAIL,,Referral,UK,2009-03-12
13818,retail,378.03,Referral,Other Europe,2009-03-05
13336,Wholesale,2691.11,Direct Sales,UK,2009-02-04
16327,Wholesale,2410.27,Direct Sales,UK,2009-05-25
12826,Retail,994.44,Online,UK,2009-10-24
16333,Wholesale,1550.24,Online,UK,2009-01-01
15131,Wholesale,,Partner,EIRE,2009-07-31
15323,Retail,300.23,Online,UK,2009-01-23
16938,Retail,409.76,Direct Sales,UK,2009-02-06
17643,Wholesale,4277.28,Direct Sales,UK,2009-04-27
15656,Retail,486.95,Partner,UK,2009-05-08
12555,Retail,282.06,Trade Show,UK,2009-12-16
13934,corporate,2234.42,Referral,Other Europe,2009-08-24
14346,Retail,562.59,Referral,EIRE,2009-04-03
16252,Corporate,7169.25,Online,UK,2009-03-16
16426,Retail,212.85,Partner,Germany,2009-05-13
17109,Retail,354.71,Referral,UK,2009-03-30
15440,Wholesale,1529.0,Direct Sales,,2009-11-02
17027,Corporate,2311.3,Referral,France,2009-07-01
12596,Wholesale,3631.72,Direct Sales,France,2009-04-06
14822,Retail,731.36,Online,UK,2009-06-05
17621,Corporate,2165.95,Direct Sales,UK,2009-02-03
17622,Retail,,Online,Germany,2009-06-28
12361,Retail,641.95,Online,Germany,2009-03-14
17973,Wholesale,2798.81,Online,UK,2009-01-28
13572,Retail,1083.43,Trade Show,Germany,2009-03-30
12650,Corporate,6053.11,Online,UK,2009-08-06
17400,corporate,3388.41,Referral,Germany,2009-01-19
16268,retail,971.63,Online,UK,2009-02-07
12981,Retail,622.85,Direct Sales,UK,2009-04-11
15453,Corporate,9620.37,Direct Sales,UK,2009-03-22
15233,Retail,390.12,Referral,,2009-04-13
15962,Corporate,12952.03,Partner,EIRE,2009-10-08
13281,Retail,1020.23,Referral,UK,2009-02-14
13134,Corporate,14540.98,Online,Germany,2009-09-05
18057,Retail,1032.73,Online,Germany,2009-06-23
16083,retail,949.3,Referral,Germany,2009-12-10
16788,Corporate,7264.59,Online,France,2009-10-14
16283,Retail,803.84,Online,UK,2009-08-05
15497,Corporate,13546.49,Trade Show,Netherlands,2009-03-15
16131,Retail,766.17,Trade Show,UK,2009-12-22
15702,Wholesale,1654.85,Online,UK,2009-04-01
16572,Corporate,14508.42,Direct Sales,Other Europe,2009-02-19
17625,Wholesale,4495.64,Direct Sales,UK,2009-09-10
15714,Corporate,5275.98,Online,UK,2009-11-21
15412,Wholesale,3696.75,Online,UK,2009-06-20
13066,Retail,437.82,Online,UK,2009-08-16
12397,Corporate,8195.38,Trade Show,UK,2009-08-05
16880,Retail,606.37,Online,Other Europe,2009-03-08
15697,Retail,665.65,Trade Show,France,2009-07-30
15011,RETAIL,,Direct Sales,EIRE,2009-10-25
12914,Retail,59.72,Online,France,2009-08-06
17520,Retail,943.76,Online,UK,2009-11-17
14649,Wholesale,3600.08,Trade Show,UK,2009-02-11
14145,Corporate,9328.58,Online,UK,2009-11-05
16328,Retail,619.05,Referral,UK,2009-03-05
17853,Retail,310.21,Online,Other Europe,2009-05-14
15810,Retail,365.09,Online,Other Europe,2009-08-18
13397,Wholesale,,Online,Other Europe,2009-07-12
12455,Retail,65.21,Direct Sales,UK,2009-09-05
12694,Retail,424.42,Online,UK,2009-12-24
17565,Wholesale,1506.59,Referral,UK,2009-11-17
13338,Corporate,2897.48,Partner,Netherlands,2009-12-19
15000,Corporate,,Online,UK,2009-03-07
12937,Retail,118.93,Online,,2009-11-22
14151,Corporate,3835.59,Online,Germany,2009-10-25
15259,Corporate,6134.51,Online,UK,2009-12-11
18186,Retail,319.97,Online,UK,2009-05-07
13262,Retail,973.1,Trade Show,Germany,2009-11-20
12463,Retail,970.42,Online,UK,2009-04-21
17438,Retail,1190.37,Online,EIRE,2009-02-10
15963,Retail,384.91,Direct Sales,UK,2009-03-20
17618,Retail,606.02,Referral,UK,2009-09-11
16204,Wholesale,3860.36,Online,UK,2009-03-01
13221,Retail,125.78,Referral,Other Europe,2009-07-13
15955,Retail,179.26,Referral,Other Europe,2009-05-22
