ticket_id,customer_id,location_id,ticket_date,issue_category,priority,resolution_days,sla_breached,csat_score,status
TKT-05855,16373,LOC_07,2010-12-14,refund,High,7.4,1.0,,Open
TKT-05856,17321,LOC_05,2011-03-09,refund,High,5.6,1.0,2,Resolved
TKT-05857,14081,LOC_01,2011-05-15,Product Defect,Low,7.3,1.0,,Resolved
TKT-05858,12689,LOC_05,2010-05-18,Account Access,Medium,3.8,1.0,3,Resolved
TKT-05859,16063,LOC_05,2011-12-14,delivery delay,High,3.6,1.0,3,Open
TKT-05860,13676,LOC_03,2011-01-25,Product Defect,Low,7.6,1.0,1,Escalated
TKT-05861,13878,LOC_06,2010-07-19,Delivery Delay,Medium,2.4,1.0,3,Resolved
TKT-05862,13617,LOC_07,2010-06-12,Refund Request,Low,7.1,1.0,1,Open
TKT-05863,17416,LOC_07,2010-05-04,Product Defect,Low,12.5,1.0,3,Escalated
TKT-05864,18061,LOC_04,2011-10-18,Delivery Delay,Medium,4.6,1.0,2,Resolved
TKT-05865,15489,LOC_02,2011-08-24,delivery delay,Medium,3.0,1.0,3,Open
TKT-05866,14267,LOC_04,2011-01-24,Delivery Delay,Low,2.6,1.0,3,Resolved
TKT-05867,18037,LOC_08,2010-12-14,General Enquiry,Low,2.4,1.0,2,Resolved
TKT-05868,16308,LOC_07,2011-04-14,Defective Product,Low,6.6,1.0,2,Resolved
TKT-05869,17406,LOC_01,2011-09-01,refund,High,4.5,1.0,3,Resolved
TKT-05870,12633,LOC_07,2010-09-24,General Enquiry,Low,2.5,1.0,3,Resolved
TKT-05871,15786,LOC_02,2010-02-27,Billing,Medium,7.3,1.0,,Open
TKT-05872,16236,LOC_05,2010-09-22,General Enquiry,Low,2.8,1.0,,Resolved
TKT-05873,15560,LOC_07,2011-12-20,Refund Request,Medium,8.6,1.0,1,Resolved
TKT-05874,17588,LOC_05,2011-09-19,General Enquiry,Medium,1.1,0.0,,Resolved
TKT-05875,16657,LOC_03,2011-12-03,Billing,Critical,6.1,1.0,2,Resolved
TKT-05876,15574,LOC_03,2010-11-26,Delivery Delay,High,10.1,1.0,,Resolved
TKT-05877,12979,LOC_03,2010-09-06,Billing,Critical,10.1,1.0,1,Open
TKT-05878,18227,LOC_07,2011-04-27,refund,Medium,13.5,1.0,1,Escalated
TKT-05879,15779,LOC_07,2011-09-02,billing issue,High,14.3,1.0,1,Resolved
TKT-05880,17437,LOC_07,2010-11-14,Login Issue,High,3.5,1.0,3,Open
TKT-05881,16222,LOC_03,2010-12-08,Delivery Delay,Low,9.5,1.0,1,Resolved
TKT-05882,16657,LOC_07,2010-06-07,Delivery Delay,Critical,10.9,1.0,1,Open
TKT-05883,17353,LOC_01,2011-07-02,Delivery Delay,Low,3.4,1.0,4,Resolved
TKT-05884,13140,LOC_02,2011-05-15,Account Access,High,,,,Resolved
TKT-05885,16462,LOC_04,2010-10-17,General Enquiry,High,2.0,0.0,4,Resolved
TKT-05886,18024,LOC_03,2011-04-13,General Enquiry,Low,4.1,1.0,,Resolved
TKT-05887,16804,LOC_01,2010-12-27,billing issue,Critical,8.9,1.0,3,Resolved
TKT-05888,17932,LOC_01,2010-07-24,Delivery Delay,Critical,6.5,1.0,3,Resolved
TKT-05889,16622,LOC_05,2010-04-23,refund,Medium,5.9,1.0,1,Open
TKT-05890,13739,LOC_03,2010-12-20,Refund Request,Low,,,,Escalated
TKT-05891,17994,LOC_01,2011-12-26,Late Delivery,Medium,3.8,1.0,3,Open
TKT-05892,15689,LOC_03,2010-08-21,General Enquiry,Medium,0.9,0.0,5,Open
TKT-05893,13102,LOC_03,2010-07-26,billing issue,Critical,8.6,1.0,1,Resolved
TKT-05894,14776,LOC_05,2010-12-22,refund,Medium,6.1,1.0,3,Resolved
TKT-05895,15004,LOC_08,2010-05-08,Delivery Delay,Medium,6.1,1.0,2,Resolved
TKT-05896,13488,LOC_03,2011-12-03,Defective Product,Medium,9.3,1.0,1,Open
TKT-05897,17487,LOC_08,2010-05-02,Late Delivery,Low,3.1,1.0,2,Resolved
TKT-05898,16764,LOC_01,2010-06-13,General Enquiry,Medium,2.8,1.0,,Resolved
TKT-05899,18227,LOC_01,2010-03-16,Defective Product,Medium,3.2,1.0,2,Resolved
TKT-05900,14403,LOC_06,2011-01-01,General Enquiry,Medium,1.1,0.0,3,Resolved
TKT-05901,17737,LOC_07,2010-03-25,Delivery Delay,High,9.9,1.0,2,Resolved
TKT-05902,16104,LOC_03,2010-09-01,Account Access,Low,4.6,1.0,,Resolved
TKT-05903,13653,LOC_03,2010-11-24,Account Access,Medium,3.5,1.0,4,Resolved
TKT-05904,12382,LOC_07,2011-03-07,Login Issue,Low,6.8,1.0,2,Resolved
TKT-05905,13989,LOC_08,2010-07-13,refund,Low,6.2,1.0,2,Resolved
TKT-05906,12588,LOC_08,2011-08-22,refund,Medium,8.6,1.0,1,Resolved
TKT-05907,15210,LOC_05,2011-02-13,refund,Low,8.4,1.0,1,Resolved
TKT-05908,16323,LOC_07,2010-10-17,General Enquiry,Low,1.5,0.0,4,Resolved
TKT-05909,13026,LOC_07,2011-02-06,Delivery Delay,High,7.1,1.0,1,Resolved
TKT-05910,16695,LOC_07,2011-06-21,Billing Issue,Medium,5.8,1.0,,Resolved
TKT-05911,13283,LOC_08,2010-04-16,refund,Low,8.9,1.0,,Resolved
TKT-05912,12414,LOC_07,2010-10-09,Billing,Critical,6.1,1.0,1,Open
TKT-05913,14005,LOC_06,2011-02-05,refund,Critical,8.4,1.0,,Resolved
TKT-05914,14924,LOC_03,2011-10-11,delivery delay,Low,4.9,1.0,,Open
TKT-05915,15195,LOC_05,2011-03-17,Billing Issue,Critical,8.2,1.0,1,Escalated
TKT-05916,15204,LOC_07,2011-05-11,Account Access,Medium,3.0,1.0,3,Resolved
TKT-05917,14719,LOC_03,2010-11-16,Billing Issue,Critical,9.5,1.0,2,Resolved
TKT-05918,17427,LOC_01,2011-11-25,Delivery Delay,Critical,5.9,1.0,3,Resolved
TKT-05919,13342,LOC_03,2010-05-06,delivery delay,Medium,7.5,1.0,3,Resolved
TKT-05920,14544,LOC_08,2010-09-10,billing issue,Low,6.5,1.0,1,Escalated
TKT-05921,14023,LOC_07,2011-12-03,General Enquiry,Critical,2.7,1.0,,Resolved
TKT-05922,14810,LOC_02,2010-12-10,Refund Request,Medium,5.2,1.0,2,Open
TKT-05923,15177,LOC_01,2010-01-22,General Enquiry,Medium,1.6,0.0,4,Resolved
TKT-05924,15674,LOC_06,2011-05-25,refund,Medium,8.4,1.0,2,Resolved
TKT-05925,14767,LOC_05,2010-03-02,General Enquiry,Medium,1.9,0.0,4,Resolved
TKT-05926,16238,LOC_01,2010-12-04,Defective Product,Critical,4.0,1.0,4,Resolved
TKT-05927,15826,LOC_08,2011-07-04,Billing Issue,High,6.7,1.0,1,Resolved
TKT-05928,13503,LOC_05,2010-02-20,Billing,Low,7.1,1.0,2,Resolved
TKT-05929,12735,LOC_06,2010-11-12,Refund Request,Low,8.9,1.0,3,Escalated
TKT-05930,15476,LOC_07,2011-12-01,delivery delay,Low,9.1,1.0,1,Resolved
TKT-05931,16558,LOC_03,2010-12-25,billing issue,Medium,11.5,1.0,2,Resolved
TKT-05932,17457,LOC_05,2010-05-06,Delivery Delay,High,5.0,1.0,3,Resolved
TKT-05933,18072,LOC_05,2011-11-15,Product Defect,Medium,5.9,1.0,1,Escalated
TKT-05934,12413,LOC_08,2010-09-08,Defective Product,Medium,3.3,1.0,,Open
TKT-05935,18012,LOC_01,2010-11-02,General Enquiry,Low,1.1,0.0,,Resolved
TKT-05936,15734,LOC_07,2010-09-14,Billing Issue,Medium,15.0,1.0,2,Resolved
TKT-05937,15945,LOC_05,2010-01-01,Late Delivery,Low,5.2,1.0,1,Resolved
TKT-05938,15500,LOC_07,2010-12-22,Defective Product,Low,10.3,1.0,1,Open
TKT-05939,14865,LOC_07,2011-02-24,billing issue,Medium,12.6,1.0,3,Resolved
TKT-05940,17032,LOC_01,2010-12-25,refund,Low,6.2,1.0,2,Escalated
TKT-05941,12728,LOC_02,2010-11-21,Defective Product,Critical,4.9,1.0,4,Resolved
TKT-05942,18091,LOC_02,2011-09-07,Product Defect,Critical,4.8,1.0,4,Resolved
TKT-05943,15055,LOC_04,2010-10-12,refund,High,8.3,1.0,2,Resolved
TKT-05944,14392,LOC_08,2011-07-13,Delivery Delay,Medium,5.8,1.0,3,Open
TKT-05945,15517,LOC_01,2010-12-05,delivery delay,High,,,,Resolved
TKT-05946,18235,LOC_04,2010-07-04,Billing,Critical,6.2,1.0,3,Resolved
TKT-05947,17351,LOC_07,2011-07-02,Defective Product,Low,8.2,1.0,3,Resolved
TKT-05948,16079,LOC_08,2011-08-12,Late Delivery,Medium,7.0,1.0,1,Open
TKT-05949,15986,LOC_06,2011-10-04,Delivery Delay,High,4.6,1.0,3,Resolved
TKT-05950,13576,LOC_07,2011-09-24,billing issue,Medium,15.0,1.0,2,Resolved
TKT-05951,16298,LOC_03,2011-06-09,Billing Issue,High,11.3,1.0,2,Resolved
TKT-05952,15093,LOC_03,2010-10-07,Billing,Medium,13.9,1.0,2,Resolved
TKT-05953,16659,LOC_01,2011-10-01,Delivery Delay,Medium,3.5,1.0,2,Resolved
TKT-05954,18283,LOC_04,2010-12-27,Defective Product,Medium,6.7,1.0,,Resolved
TKT-05955,15916,LOC_04,2010-02-14,Delivery Delay,Low,3.4,1.0,3,Resolved
TKT-05956,12668,LOC_03,2010-12-12,Login Issue,Low,7.7,1.0,2,Resolved
TKT-05957,12404,LOC_01,2011-12-10,Product Defect,Low,4.3,1.0,3,Resolved
TKT-05958,15443,LOC_02,2010-09-19,Refund Request,Low,6.6,1.0,3,Open
TKT-05959,17619,LOC_02,2010-04-25,Delivery Delay,Low,6.4,1.0,1,Resolved
TKT-05960,16223,LOC_08,2010-09-17,Product Defect,High,3.7,1.0,,Resolved
TKT-05961,12821,LOC_08,2010-02-23,Refund Request,Medium,8.0,1.0,2,Resolved
TKT-05962,13733,LOC_01,2010-01-09,delivery delay,Medium,5.9,1.0,2,Resolved
TKT-05963,15067,LOC_02,2011-12-23,delivery delay,Low,5.9,1.0,2,Resolved
TKT-05964,15544,LOC_07,2010-09-25,Login Issue,Low,3.7,1.0,2,Resolved
TKT-05965,13248,LOC_01,2011-11-18,Login Issue,Low,4.6,1.0,2,Resolved
TKT-05966,13134,LOC_08,2010-07-10,Refund Request,Critical,7.6,1.0,1,Resolved
TKT-05967,17731,LOC_03,2010-12-21,General Enquiry,Low,2.4,1.0,3,Escalated
TKT-05968,14769,LOC_04,2010-06-25,Account Access,Low,3.3,1.0,4,Resolved
TKT-05969,14977,LOC_07,2010-06-11,Billing Issue,Medium,11.4,1.0,2,Resolved
TKT-05970,13513,LOC_02,2010-05-10,Refund Request,Medium,7.1,1.0,2,Open
TKT-05971,16881,LOC_01,2011-07-01,refund,High,8.5,1.0,1,Resolved
TKT-05972,13660,LOC_07,2010-11-11,Refund Request,High,8.1,1.0,2,Resolved
TKT-05973,16728,LOC_08,2010-08-19,Login Issue,High,2.5,1.0,2,Resolved
TKT-05974,13150,LOC_06,2011-09-24,delivery delay,High,4.2,1.0,3,Resolved
TKT-05975,14945,LOC_07,2011-04-12,Billing Issue,Low,10.4,1.0,,Resolved
TKT-05976,17793,LOC_08,2011-05-24,refund,Low,4.9,1.0,2,Open
TKT-05977,12370,LOC_02,2011-12-02,Account Access,Low,3.3,1.0,3,Resolved
TKT-05978,16188,LOC_03,2010-08-18,Account Access,High,3.8,1.0,2,Open
TKT-05979,12838,LOC_02,2011-12-19,Billing Issue,Medium,4.6,1.0,,Open
TKT-05980,13478,LOC_01,2011-07-04,refund,Critical,3.4,1.0,2,Resolved
TKT-05981,18079,LOC_07,2011-05-12,Billing Issue,Medium,16.9,1.0,2,Resolved
TKT-05982,13661,LOC_01,2011-06-15,Login Issue,Low,4.3,1.0,3,Resolved
TKT-05983,15733,LOC_01,2010-04-19,Account Access,Low,1.3,0.0,3,Resolved
TKT-05984,12420,LOC_03,2011-08-03,Refund Request,Medium,11.8,1.0,2,Resolved
TKT-05985,14769,LOC_01,2011-03-06,Defective Product,Low,6.1,1.0,2,Resolved
TKT-05986,13156,LOC_02,2011-05-08,Account Access,Medium,1.4,0.0,,Resolved
TKT-05987,15892,LOC_01,2010-11-01,Billing Issue,Low,6.2,1.0,2,Resolved
TKT-05988,16609,LOC_07,2011-07-08,Login Issue,High,2.7,1.0,3,Open
TKT-05989,13568,LOC_07,2010-03-11,Delivery Delay,Medium,3.4,1.0,,Resolved
TKT-05990,16744,LOC_07,2010-04-17,Product Defect,High,8.0,1.0,2,Resolved
TKT-05991,17717,LOC_07,2011-09-04,Defective Product,Critical,10.7,1.0,2,Resolved
TKT-05992,14224,LOC_08,2010-03-18,Login Issue,Medium,,,,Resolved
TKT-05993,14694,LOC_02,2010-10-17,Billing,High,,,,Resolved
TKT-05994,15710,LOC_08,2010-08-14,Delivery Delay,Low,4.1,1.0,3,Resolved
TKT-05995,14386,LOC_04,2010-07-18,refund,Critical,3.6,1.0,2,Resolved
TKT-05996,15051,LOC_02,2010-07-12,Product Defect,Low,3.5,1.0,,Open
TKT-05997,13459,LOC_06,2010-04-15,Delivery Delay,Medium,4.8,1.0,3,Resolved
TKT-05998,15908,LOC_03,2011-03-02,Refund Request,Critical,9.4,1.0,2,Resolved
TKT-05999,17911,LOC_01,2011-11-12,Billing Issue,Low,8.7,1.0,1,Resolved
TKT-06000,14114,LOC_01,2010-04-15,Login Issue,Low,4.7,1.0,3,Escalated
TKT-06001,16828,LOC_03,2011-05-07,Defective Product,Low,6.6,1.0,1,Resolved
TKT-06002,17593,LOC_07,2011-06-23,Delivery Delay,Low,4.3,1.0,2,Resolved
TKT-06003,17006,LOC_03,2010-07-19,Product Defect,Medium,7.3,1.0,2,Open
TKT-06004,12814,LOC_07,2010-06-18,billing issue,Low,9.5,1.0,2,Resolved
TKT-06005,13357,LOC_01,2011-10-10,Refund Request,Low,3.5,1.0,2,Open
TKT-06006,13728,LOC_03,2010-11-24,refund,High,10.7,1.0,2,Resolved
TKT-06007,12830,LOC_01,2010-11-10,Product Defect,Low,3.8,1.0,,Open
TKT-06008,13935,LOC_07,2011-07-14,delivery delay,Low,,,,Resolved
TKT-06009,14810,LOC_08,2011-07-24,Login Issue,Low,1.4,0.0,5,Escalated
TKT-06010,12958,LOC_03,2011-05-05,Refund Request,Low,10.6,1.0,1,Resolved
TKT-06011,16193,LOC_08,2011-04-19,refund,Low,,,,Open
TKT-06012,17224,LOC_07,2011-11-11,billing issue,High,,,,Resolved
TKT-06013,17325,LOC_01,2010-09-27,Account Access,Low,2.8,1.0,2,Resolved
TKT-06014,14134,LOC_04,2011-12-08,Product Defect,Low,5.0,1.0,4,Escalated
TKT-06015,12749,LOC_07,2010-08-06,Late Delivery,Medium,10.3,1.0,1,Resolved
TKT-06016,13357,LOC_04,2010-07-10,General Enquiry,Low,0.6,0.0,4,Resolved
TKT-06017,13564,LOC_04,2011-09-18,Billing Issue,Medium,8.7,1.0,3,Resolved
TKT-06018,14336,LOC_03,2011-01-23,Billing,Low,11.6,1.0,1,Resolved
TKT-06019,13251,LOC_03,2011-10-18,Late Delivery,Medium,5.0,1.0,3,Open
TKT-06020,15275,LOC_01,2010-02-27,delivery delay,Medium,3.9,1.0,,Resolved
TKT-06021,14541,LOC_05,2010-09-17,Defective Product,Medium,5.6,1.0,1,Resolved
TKT-06022,16643,LOC_07,2010-06-13,Product Defect,Medium,11.3,1.0,3,Resolved
TKT-06023,15635,LOC_07,2011-04-06,Login Issue,Medium,5.4,1.0,2,Resolved
TKT-06024,12354,LOC_05,2010-11-26,Account Access,Critical,2.0,0.0,5,Resolved
TKT-06025,14969,LOC_03,2011-04-07,Login Issue,High,,,,Resolved
TKT-06026,14308,LOC_01,2011-05-15,Late Delivery,Critical,,,,Resolved
TKT-06027,14193,LOC_07,2011-12-24,Product Defect,Low,11.5,1.0,,Escalated
TKT-06028,14594,LOC_03,2011-07-13,Account Access,Critical,1.8,0.0,4,Resolved
TKT-06029,14975,LOC_05,2011-07-05,billing issue,Medium,6.8,1.0,3,Resolved
TKT-06030,14047,LOC_02,2011-09-05,General Enquiry,Low,1.5,0.0,3,Open
TKT-06031,16654,LOC_01,2011-10-10,Refund Request,Medium,8.8,1.0,1,Open
TKT-06032,14200,LOC_01,2011-06-26,Login Issue,High,1.4,0.0,3,Resolved
TKT-06033,14457,LOC_07,2010-12-07,Login Issue,Critical,4.2,1.0,,Resolved
TKT-06034,15903,LOC_05,2011-12-05,Late Delivery,Medium,5.7,1.0,2,Open
TKT-06035,15577,LOC_05,2010-12-24,billing issue,Low,4.9,1.0,3,Resolved
TKT-06036,13641,LOC_08,2011-09-25,General Enquiry,Low,1.3,0.0,4,Escalated
TKT-06037,14791,LOC_02,2010-02-06,delivery delay,Medium,4.4,1.0,,Resolved
TKT-06038,13921,LOC_02,2010-05-16,Late Delivery,Medium,2.1,1.0,,Open
TKT-06039,16580,LOC_02,2011-06-12,General Enquiry,Low,1.1,0.0,,Resolved
TKT-06040,15878,LOC_03,2010-06-12,General Enquiry,High,2.3,1.0,2,Open
TKT-06041,13641,LOC_07,2011-08-05,Delivery Delay,Low,7.6,1.0,,Resolved
TKT-06042,17892,LOC_07,2011-01-18,Billing Issue,Medium,14.8,1.0,,Escalated
TKT-06043,13666,LOC_05,2011-06-08,Billing Issue,Medium,4.7,1.0,3,Resolved
TKT-06044,14245,LOC_06,2010-10-22,Product Defect,Critical,6.7,1.0,1,Open
TKT-06045,14402,LOC_07,2010-04-20,Refund Request,Medium,8.8,1.0,2,Open
TKT-06046,15425,LOC_05,2011-08-05,Delivery Delay,Medium,2.1,1.0,4,Escalated
TKT-06047,17633,LOC_02,2010-07-01,Delivery Delay,Medium,6.7,1.0,,Resolved
TKT-06048,16850,LOC_06,2011-01-06,Late Delivery,Medium,5.3,1.0,2,Resolved
TKT-06049,15634,LOC_07,2010-11-11,Delivery Delay,Low,6.0,1.0,2,Resolved
TKT-06050,13600,LOC_05,2010-06-07,General Enquiry,Medium,2.9,1.0,,Resolved
TKT-06051,17206,LOC_03,2011-10-09,refund,High,,,,Escalated
TKT-06052,16539,LOC_03,2011-06-22,Login Issue,Critical,4.0,1.0,,Resolved
TKT-06053,15634,LOC_04,2010-11-07,General Enquiry,Medium,1.6,0.0,4,Resolved
TKT-06054,13446,LOC_01,2011-02-07,Product Defect,Medium,4.7,1.0,4,Resolved
TKT-06055,14248,LOC_04,2010-03-11,Product Defect,Medium,4.7,1.0,,Resolved
TKT-06056,12510,LOC_02,2010-12-25,General Enquiry,High,0.6,0.0,5,Escalated
TKT-06057,13434,LOC_04,2010-08-12,Login Issue,Low,4.3,1.0,3,Resolved
TKT-06058,12504,LOC_01,2011-12-20,Login Issue,Medium,4.5,1.0,2,Open
TKT-06059,15811,LOC_08,2011-09-01,Refund Request,Low,6.2,1.0,2,Resolved
TKT-06060,15107,LOC_02,2010-11-23,Product Defect,Low,4.4,1.0,4,Resolved
TKT-06061,13547,LOC_04,2011-09-22,General Enquiry,High,1.2,0.0,4,Resolved
TKT-06062,13822,LOC_01,2010-11-11,Login Issue,Low,2.7,1.0,4,Resolved
TKT-06063,13969,LOC_02,2010-11-15,Defective Product,Medium,4.7,1.0,3,Resolved
TKT-06064,15669,LOC_06,2010-04-21,Delivery Delay,High,4.6,1.0,3,Open
TKT-06065,14665,LOC_01,2011-07-13,billing issue,High,6.4,1.0,,Resolved
TKT-06066,13230,LOC_05,2011-11-11,Refund Request,Medium,6.7,1.0,2,Open
TKT-06067,14077,LOC_01,2010-08-07,Delivery Delay,Medium,4.4,1.0,,Resolved
TKT-06068,17870,LOC_04,2010-11-27,Delivery Delay,Medium,6.1,1.0,1,Resolved
TKT-06069,17060,LOC_06,2011-01-12,billing issue,Low,8.4,1.0,3,Open
TKT-06070,13698,LOC_08,2010-08-17,Billing Issue,High,,,,Resolved
TKT-06071,17237,LOC_04,2011-06-19,Login Issue,Low,2.5,1.0,3,Resolved
TKT-06072,17261,LOC_07,2010-01-12,billing issue,Medium,10.6,1.0,3,Resolved
TKT-06073,17010,LOC_07,2010-01-02,General Enquiry,Low,3.3,1.0,2,Resolved
TKT-06074,13141,LOC_03,2011-03-18,Delivery Delay,High,10.0,1.0,2,Resolved
TKT-06075,12571,LOC_07,2010-08-05,Account Access,High,5.5,1.0,,Resolved
TKT-06076,12707,LOC_05,2010-06-19,Login Issue,Medium,2.9,1.0,3,Open
TKT-06077,14590,LOC_01,2011-09-14,Login Issue,Low,4.8,1.0,4,Resolved
TKT-06078,14043,LOC_08,2011-02-23,General Enquiry,Critical,0.7,0.0,5,Resolved
TKT-06079,16210,LOC_02,2010-06-01,delivery delay,Medium,2.9,1.0,3,Resolved
TKT-06080,16533,LOC_04,2011-05-02,General Enquiry,Low,0.7,0.0,,Resolved
TKT-06081,17092,LOC_04,2010-12-18,Delivery Delay,Low,3.3,1.0,3,Resolved
TKT-06082,17227,LOC_05,2011-05-04,General Enquiry,Low,0.8,0.0,4,Resolved
TKT-06083,13142,LOC_06,2010-05-14,Product Defect,Low,8.0,1.0,2,Resolved
TKT-06084,16808,LOC_02,2010-09-08,Billing Issue,Low,9.3,1.0,3,Resolved
TKT-06085,16610,LOC_03,2011-04-24,Login Issue,Critical,4.4,1.0,,Resolved
TKT-06086,12860,LOC_01,2011-06-23,Login Issue,Low,4.5,1.0,2,Open
TKT-06087,15708,LOC_01,2011-09-17,Billing,Medium,5.5,1.0,2,Escalated
TKT-06088,17995,LOC_07,2011-11-04,Login Issue,High,7.4,1.0,1,Resolved
TKT-06089,16796,LOC_07,2010-09-14,Billing,Medium,12.6,1.0,1,Escalated
TKT-06090,16182,LOC_03,2011-06-19,Billing,Critical,8.4,1.0,3,Open
TKT-06091,16016,LOC_01,2011-11-12,Login Issue,Critical,2.2,1.0,,Resolved
TKT-06092,18194,LOC_03,2011-12-02,Delivery Delay,Medium,8.6,1.0,1,Resolved
TKT-06093,13359,LOC_03,2010-04-01,Billing Issue,High,12.2,1.0,2,Resolved
TKT-06094,15858,LOC_07,2011-11-24,General Enquiry,Medium,3.2,1.0,3,Resolved
TKT-06095,16677,LOC_01,2011-03-05,Refund Request,Medium,3.1,1.0,,Resolved
TKT-06096,16959,LOC_04,2011-03-20,Product Defect,Low,5.2,1.0,2,Resolved
TKT-06097,12547,LOC_05,2010-12-01,Defective Product,Medium,6.2,1.0,3,Escalated
TKT-06098,17403,LOC_08,2010-10-08,refund,Low,7.2,1.0,2,Resolved
TKT-06099,15379,LOC_01,2011-05-17,General Enquiry,Low,2.3,1.0,,Resolved
TKT-06100,13880,LOC_01,2010-09-26,refund,Low,8.1,1.0,1,Resolved
TKT-06101,14090,LOC_08,2011-12-19,Account Access,High,,,,Resolved
TKT-06102,16473,LOC_03,2011-06-14,Billing,Low,16.1,1.0,3,Resolved
TKT-06103,12653,LOC_07,2011-12-16,Late Delivery,High,6.9,1.0,3,Resolved
TKT-06104,16462,LOC_07,2011-07-18,Refund Request,Critical,10.5,1.0,2,Resolved
TKT-06105,17382,LOC_03,2010-11-10,Refund Request,Medium,10.5,1.0,2,Open
TKT-06106,14002,LOC_02,2011-08-13,Delivery Delay,High,3.8,1.0,4,Resolved
TKT-06107,14843,LOC_03,2010-04-17,General Enquiry,Medium,0.8,0.0,4,Escalated
TKT-06108,14243,LOC_07,2010-12-01,billing issue,High,11.5,1.0,2,Resolved
TKT-06109,14050,LOC_07,2010-05-06,billing issue,Medium,7.5,1.0,2,Resolved
TKT-06110,13897,LOC_06,2010-11-14,Delivery Delay,Critical,4.3,1.0,,Open
TKT-06111,14253,LOC_03,2011-04-16,Account Access,Critical,4.5,1.0,4,Resolved
TKT-06112,17124,LOC_02,2011-03-20,Billing Issue,Medium,8.6,1.0,1,Resolved
TKT-06113,17911,LOC_03,2011-02-25,General Enquiry,Low,3.7,1.0,4,Resolved
TKT-06114,17700,LOC_08,2011-10-23,General Enquiry,Medium,2.3,1.0,3,Resolved
TKT-06115,13546,LOC_07,2011-02-10,Billing,Medium,11.2,1.0,2,Resolved
TKT-06116,14047,LOC_03,2011-12-25,Product Defect,Critical,11.4,1.0,1,Resolved
TKT-06117,13121,LOC_03,2010-09-21,Delivery Delay,High,3.8,1.0,3,Resolved
TKT-06118,17186,LOC_07,2010-10-25,Product Defect,High,10.4,1.0,2,Resolved
TKT-06119,13179,LOC_03,2011-11-10,Refund Request,High,14.4,1.0,3,Resolved
TKT-06120,15456,LOC_05,2010-07-23,Login Issue,Medium,4.7,1.0,,Resolved
TKT-06121,16918,LOC_03,2011-01-17,Billing Issue,Critical,8.4,1.0,3,Resolved
TKT-06122,16082,LOC_02,2011-03-15,General Enquiry,Medium,1.7,0.0,4,Open
TKT-06123,13661,LOC_02,2011-09-19,General Enquiry,Medium,2.5,1.0,3,Resolved
TKT-06124,14432,LOC_01,2010-10-06,Refund Request,Low,8.9,1.0,2,Resolved
TKT-06125,16257,LOC_01,2010-02-01,Defective Product,Medium,5.7,1.0,2,Escalated
TKT-06126,13906,LOC_03,2011-03-08,Refund Request,Low,12.8,1.0,3,Resolved
TKT-06127,13964,LOC_02,2010-09-21,Billing Issue,Medium,4.6,1.0,3,Resolved
TKT-06128,15412,LOC_02,2010-09-16,Account Access,Medium,1.6,0.0,,Escalated
TKT-06129,13935,LOC_01,2010-12-02,Defective Product,Medium,5.5,1.0,,Open
TKT-06130,13567,LOC_03,2010-12-14,Delivery Delay,Critical,12.2,1.0,1,Resolved
TKT-06131,12387,LOC_04,2010-11-19,Product Defect,Medium,8.0,1.0,3,Resolved
TKT-06132,15607,LOC_08,2010-06-23,Delivery Delay,Low,3.2,1.0,3,Escalated
TKT-06133,13542,LOC_03,2010-05-14,refund,Medium,6.1,1.0,2,Resolved
TKT-06134,15765,LOC_01,2011-04-03,Refund Request,Medium,4.8,1.0,3,Resolved
TKT-06135,17313,LOC_03,2011-07-15,Late Delivery,Medium,5.5,1.0,1,Resolved
TKT-06136,15213,LOC_07,2011-11-17,delivery delay,Low,4.1,1.0,3,Resolved
TKT-06137,13804,LOC_03,2011-01-05,General Enquiry,Low,1.5,0.0,,Open
TKT-06138,16615,LOC_03,2011-04-14,refund,Low,,,,Resolved
TKT-06139,14668,LOC_08,2010-12-08,Account Access,Critical,3.0,1.0,4,Resolved
TKT-06140,12900,LOC_03,2010-11-20,Refund Request,Medium,11.5,1.0,,Resolved
TKT-06141,12928,LOC_08,2010-11-14,Billing Issue,Medium,8.3,1.0,1,Escalated
TKT-06142,15924,LOC_07,2010-10-18,Billing Issue,High,10.5,1.0,3,Open
TKT-06143,17861,LOC_06,2011-07-17,Product Defect,Low,3.4,1.0,3,Resolved
TKT-06144,13562,LOC_05,2011-11-25,General Enquiry,Medium,2.0,0.0,5,Resolved
TKT-06145,13792,LOC_02,2010-05-24,Defective Product,Medium,6.7,1.0,1,Escalated
TKT-06146,15057,LOC_07,2010-04-15,General Enquiry,Low,3.7,1.0,3,Resolved
TKT-06147,17346,LOC_03,2011-10-20,Billing Issue,Low,10.1,1.0,3,Open
TKT-06148,12640,LOC_04,2010-04-10,Account Access,Medium,1.1,0.0,3,Resolved
TKT-06149,15240,LOC_01,2011-06-07,Delivery Delay,High,3.1,1.0,2,Resolved
TKT-06150,15435,LOC_03,2010-12-26,Defective Product,High,5.8,1.0,1,Resolved
TKT-06151,12604,LOC_04,2011-05-18,Delivery Delay,High,3.1,1.0,3,Resolved
TKT-06152,17690,LOC_04,2010-07-05,Account Access,High,2.1,1.0,,Escalated
TKT-06153,13991,LOC_03,2011-05-16,Product Defect,Medium,8.1,1.0,1,Resolved
TKT-06154,14947,LOC_04,2011-08-10,Product Defect,Medium,5.3,1.0,3,Open
