ticket_id,customer_id,location_id,ticket_date,issue_category,priority,resolution_days,sla_breached,csat_score,status,is_abandoned,csat_responded
TKT-06437,13200,LOC_02,2010-12-13,Refund,Medium,4.1,1,2.0,Resolved,False,True
TKT-06438,16555,LOC_03,2011-03-20,Delivery,Low,9.5,1,,Resolved,False,False
TKT-06439,18276,LOC_04,2011-09-04,Account Access,Critical,2.3,1,3.0,Escalated,False,True
TKT-06440,13899,LOC_06,2011-10-14,Refund,Medium,8.7,1,,Escalated,False,False
TKT-06441,12609,LOC_02,2011-07-08,General Enquiry,High,1.4,0,4.0,Resolved,False,True
TKT-06442,16621,LOC_01,2010-05-26,Refund,Medium,3.1,1,4.0,Resolved,False,True
TKT-06443,17323,LOC_07,2010-01-16,Account Access,Medium,3.6,1,,Resolved,False,False
TKT-06444,17490,LOC_07,2010-07-02,Account Access,Medium,4.0,1,3.0,Open,False,True
TKT-06445,17658,LOC_04,2011-10-19,Billing,Low,4.3,1,3.0,Escalated,False,True
TKT-06446,17850,LOC_06,2010-07-04,Refund,Medium,8.2,1,1.0,Resolved,False,True
TKT-06447,14374,LOC_06,2010-04-16,Delivery,Low,5.6,1,,Resolved,False,False
TKT-06448,16745,LOC_04,2010-12-16,Account Access,Medium,,1,,Resolved,True,False
TKT-06449,15506,LOC_02,2011-07-02,Product Defect,Medium,7.4,1,3.0,Resolved,False,True
TKT-06450,12906,LOC_04,2010-09-01,Refund,Medium,6.3,1,,Open,False,False
TKT-06451,14884,LOC_08,2011-08-24,Delivery,High,4.8,1,3.0,Resolved,False,True
TKT-06452,15091,LOC_07,2010-09-05,Refund,Low,11.3,1,1.0,Resolved,False,True
TKT-06453,17588,LOC_04,2011-11-26,Billing,Medium,9.6,1,1.0,Resolved,False,True
TKT-06454,14426,LOC_02,2011-09-11,Account Access,Medium,3.4,1,,Resolved,False,False
TKT-06455,16511,LOC_07,2010-10-10,Billing,Low,8.7,1,,Resolved,False,False
TKT-06456,12770,LOC_05,2010-01-22,Delivery,Low,4.3,1,3.0,Resolved,False,True
TKT-06457,14976,LOC_03,2011-04-15,Billing,Low,8.4,1,1.0,Resolved,False,True
TKT-06458,15249,LOC_01,2010-06-13,Delivery,High,5.5,1,3.0,Open,False,True
TKT-06459,13677,LOC_07,2010-09-15,Delivery,Low,5.9,1,2.0,Resolved,False,True
TKT-06460,14430,LOC_03,2011-02-14,Delivery,Medium,5.2,1,,Escalated,False,False
TKT-06461,14688,LOC_05,2011-12-24,Delivery,Medium,3.9,1,4.0,Resolved,False,True
TKT-06462,15655,LOC_05,2010-12-02,General Enquiry,Critical,0.8,0,4.0,Resolved,False,True
TKT-06463,15870,LOC_06,2011-07-25,Delivery,High,5.8,1,2.0,Resolved,False,True
TKT-06464,15503,LOC_04,2011-12-01,Account Access,Low,2.8,1,4.0,Resolved,False,True
TKT-06465,18085,LOC_05,2011-05-14,Delivery,Medium,3.7,1,3.0,Resolved,False,True
TKT-06466,14502,LOC_01,2010-07-10,Account Access,Low,3.3,1,3.0,Resolved,False,True
TKT-06467,13667,LOC_06,2010-03-17,Refund,Low,4.5,1,2.0,Resolved,False,True
TKT-06468,13732,LOC_02,2010-05-16,Account Access,Low,3.9,1,3.0,Resolved,False,True
TKT-06469,13190,LOC_03,2011-08-18,Product Defect,Medium,,1,,Resolved,True,False
TKT-06470,17459,LOC_04,2010-01-20,General Enquiry,Low,0.8,0,4.0,Resolved,False,True
TKT-06471,15448,LOC_06,2011-06-09,Delivery,Medium,2.1,1,4.0,Resolved,False,True
TKT-06472,15040,LOC_07,2010-11-06,Refund,High,7.2,1,1.0,Resolved,False,True
TKT-06473,15988,LOC_06,2011-04-19,Refund,High,6.5,1,1.0,Resolved,False,True
TKT-06474,16545,LOC_01,2010-11-08,General Enquiry,Medium,1.8,0,4.0,Resolved,False,True
TKT-06475,14462,LOC_03,2010-04-04,Billing,Medium,9.7,1,2.0,Resolved,False,True
TKT-06476,14496,LOC_03,2011-09-14,Billing,Medium,13.3,1,,Resolved,False,False
TKT-06477,13716,LOC_03,2011-08-10,Product Defect,Medium,8.6,1,1.0,Resolved,False,True
TKT-06478,16243,LOC_05,2011-08-17,General Enquiry,Medium,1.4,0,3.0,Resolved,False,True
TKT-06479,17522,LOC_02,2010-08-05,Billing,Medium,8.3,1,1.0,Resolved,False,True
TKT-06480,14346,LOC_04,2010-01-18,Delivery,Medium,6.3,1,1.0,Resolved,False,True
TKT-06481,16550,LOC_07,2010-10-13,Delivery,Low,5.1,1,2.0,Resolved,False,True
TKT-06482,16285,LOC_07,2011-01-22,Delivery,Medium,10.3,1,3.0,Resolved,False,True
TKT-06483,12492,LOC_06,2011-12-18,Billing,High,7.8,1,,Resolved,False,False
TKT-06484,15091,LOC_07,2010-03-14,Account Access,High,7.1,1,1.0,Resolved,False,True
TKT-06485,14479,LOC_03,2010-05-21,Billing,Low,12.8,1,2.0,Open,False,True
TKT-06486,15682,LOC_07,2011-10-04,Product Defect,Medium,5.1,1,1.0,Resolved,False,True
TKT-06487,14083,LOC_01,2011-08-06,Billing,Medium,6.8,1,2.0,Resolved,False,True
TKT-06488,15832,LOC_01,2011-08-27,Account Access,Critical,1.4,0,4.0,Open,False,True
TKT-06489,17415,LOC_03,2011-10-07,Account Access,Low,1.9,0,,Resolved,False,False
TKT-06490,16770,LOC_02,2010-12-08,Account Access,Low,1.5,0,5.0,Escalated,False,True
TKT-06491,14645,LOC_04,2011-03-21,Account Access,Low,3.7,1,3.0,Open,False,True
TKT-06492,13367,LOC_02,2010-05-21,General Enquiry,Low,1.1,0,5.0,Open,False,True
TKT-06493,13398,LOC_08,2011-01-19,Product Defect,High,3.2,1,2.0,Resolved,False,True
TKT-06494,17893,LOC_07,2010-11-13,General Enquiry,Medium,3.2,1,,Escalated,False,False
TKT-06495,16848,LOC_08,2011-04-22,Billing,Medium,4.1,1,2.0,Resolved,False,True
TKT-06496,12799,LOC_07,2011-07-13,Product Defect,High,5.8,1,1.0,Resolved,False,True
TKT-06497,16383,LOC_08,2011-05-14,Billing,Low,6.7,1,1.0,Resolved,False,True
TKT-06498,16641,LOC_03,2010-05-21,Delivery,Critical,8.1,1,,Resolved,False,False
TKT-06499,13671,LOC_04,2010-09-16,Product Defect,High,3.1,1,,Open,False,False
TKT-06500,13550,LOC_02,2011-09-09,General Enquiry,Low,2.5,1,3.0,Resolved,False,True
TKT-06501,16992,LOC_05,2011-05-11,Delivery,Medium,4.6,1,3.0,Resolved,False,True
TKT-06502,17220,LOC_07,2011-09-09,Refund,High,11.7,1,1.0,Resolved,False,True
TKT-06503,13772,LOC_04,2011-01-07,Account Access,Medium,2.4,1,3.0,Resolved,False,True
TKT-06504,14949,LOC_03,2010-02-15,Delivery,Critical,6.1,1,1.0,Resolved,False,True
TKT-06505,18040,LOC_04,2011-07-11,Billing,High,9.8,1,2.0,Resolved,False,True
TKT-06506,14840,LOC_01,2010-09-06,Refund,High,3.9,1,2.0,Resolved,False,True
TKT-06507,13985,LOC_06,2010-08-17,Delivery,Low,3.1,1,4.0,Resolved,False,True
TKT-06508,12776,LOC_04,2010-04-14,Refund,Low,7.6,1,,Open,False,False
TKT-06509,13724,LOC_07,2010-06-20,Billing,Medium,11.9,1,2.0,Resolved,False,True
TKT-06510,16704,LOC_08,2011-02-15,Billing,Medium,7.8,1,,Resolved,False,False
TKT-06511,17711,LOC_01,2010-04-05,Refund,Low,6.7,1,1.0,Resolved,False,True
TKT-06512,16069,LOC_08,2010-05-27,General Enquiry,High,2.6,1,3.0,Resolved,False,True
TKT-06513,14602,LOC_08,2010-07-14,Delivery,High,4.4,1,3.0,Open,False,True
TKT-06514,14600,LOC_05,2011-09-15,Account Access,Medium,,1,,Open,True,False
TKT-06515,15041,LOC_07,2010-12-09,Refund,Medium,6.1,1,,Resolved,False,False
TKT-06516,16038,LOC_01,2011-06-12,Account Access,Medium,,1,,Resolved,True,False
TKT-06517,16207,LOC_08,2011-05-08,Delivery,Low,2.1,1,3.0,Resolved,False,True
TKT-06518,15011,LOC_04,2011-01-21,General Enquiry,Low,0.8,0,5.0,Escalated,False,True
TKT-06519,13058,LOC_08,2010-02-22,Billing,High,6.5,1,2.0,Resolved,False,True
TKT-06520,14090,LOC_03,2010-11-15,General Enquiry,Medium,1.4,0,5.0,Resolved,False,True
TKT-06521,18114,LOC_07,2011-01-17,Account Access,Medium,2.2,1,2.0,Resolved,False,True
TKT-06522,13326,LOC_03,2010-10-23,General Enquiry,Medium,4.5,1,2.0,Resolved,False,True
TKT-06523,15190,LOC_03,2010-08-16,Account Access,Medium,4.6,1,3.0,Resolved,False,True
TKT-06524,15249,LOC_08,2011-12-16,General Enquiry,Low,2.9,1,2.0,Open,False,True
TKT-06525,14578,LOC_06,2010-11-08,Account Access,High,1.7,0,,Resolved,False,False
TKT-06526,13318,LOC_07,2011-11-20,General Enquiry,Medium,3.0,1,2.0,Resolved,False,True
TKT-06527,17309,LOC_04,2010-08-02,Product Defect,Low,6.0,1,,Resolved,False,False
TKT-06528,14514,LOC_08,2010-02-25,General Enquiry,Low,1.0,0,4.0,Resolved,False,True
TKT-06529,13930,LOC_07,2010-11-02,Delivery,Low,6.6,1,,Open,False,False
TKT-06530,12914,LOC_01,2011-09-26,Account Access,Low,3.2,1,3.0,Resolved,False,True
TKT-06531,17792,LOC_07,2011-01-17,Account Access,Low,5.2,1,2.0,Resolved,False,True
TKT-06532,14188,LOC_01,2011-07-18,Account Access,Low,3.7,1,2.0,Open,False,True
TKT-06533,16481,LOC_07,2011-05-05,Account Access,Low,2.2,1,,Open,False,False
TKT-06534,12682,LOC_03,2010-01-27,Billing,Medium,12.4,1,3.0,Resolved,False,True
TKT-06535,14906,LOC_05,2011-11-06,Account Access,Low,3.2,1,4.0,Resolved,False,True
TKT-06536,13543,LOC_07,2010-12-04,Billing,Medium,7.4,1,1.0,Resolved,False,True
TKT-06537,15819,LOC_05,2010-06-25,Refund,High,3.2,1,,Resolved,False,False
TKT-06538,15523,LOC_06,2011-05-06,Account Access,Medium,2.3,1,2.0,Resolved,False,True
TKT-06539,15774,LOC_07,2010-01-21,Account Access,High,7.8,1,1.0,Resolved,False,True
TKT-06540,16193,LOC_03,2011-02-18,Account Access,Low,6.7,1,,Resolved,False,False
TKT-06541,18110,LOC_04,2010-04-13,Refund,Medium,6.4,1,1.0,Resolved,False,True
TKT-06542,15650,LOC_02,2010-08-26,Billing,Medium,9.5,1,3.0,Resolved,False,True
TKT-06543,13747,LOC_04,2010-12-22,Product Defect,Critical,6.9,1,2.0,Resolved,False,True
TKT-06544,17541,LOC_02,2011-11-16,Product Defect,Medium,4.8,1,3.0,Open,False,True
TKT-06545,15872,LOC_05,2011-09-27,Delivery,Medium,6.9,1,1.0,Resolved,False,True
TKT-06546,16176,LOC_03,2011-07-13,Product Defect,Medium,6.8,1,3.0,Open,False,True
TKT-06547,13107,LOC_07,2010-04-25,General Enquiry,Medium,1.4,0,4.0,Resolved,False,True
TKT-06548,12870,LOC_03,2011-11-06,Product Defect,Medium,7.7,1,2.0,Resolved,False,True
TKT-06549,12750,LOC_03,2011-11-17,Account Access,Medium,3.9,1,3.0,Open,False,True
TKT-06550,17798,LOC_04,2011-11-19,Product Defect,Medium,5.1,1,1.0,Escalated,False,True
TKT-06551,16914,LOC_02,2010-11-01,Refund,High,4.4,1,3.0,Escalated,False,True
TKT-06552,14942,LOC_02,2011-08-18,Billing,Low,9.7,1,3.0,Escalated,False,True
TKT-06553,17003,LOC_07,2010-04-03,General Enquiry,High,2.3,1,3.0,Resolved,False,True
TKT-06554,17211,LOC_04,2011-05-22,Product Defect,High,6.5,1,2.0,Escalated,False,True
TKT-06555,14282,LOC_02,2010-12-02,Account Access,High,1.5,0,5.0,Escalated,False,True
TKT-06556,12834,LOC_01,2011-01-20,Refund,Low,8.6,1,,Resolved,False,False
TKT-06557,16198,LOC_04,2011-03-27,Account Access,Low,2.0,0,4.0,Open,False,True
TKT-06558,14814,LOC_07,2010-12-27,Billing,Critical,14.1,1,2.0,Escalated,False,True
TKT-06559,18116,LOC_03,2010-12-11,General Enquiry,Low,4.1,1,,Open,False,False
TKT-06560,18168,LOC_02,2010-11-24,Account Access,Medium,1.6,0,4.0,Resolved,False,True
TKT-06561,14219,LOC_03,2010-01-13,Account Access,Low,5.8,1,,Resolved,False,False
TKT-06562,14256,LOC_08,2010-04-18,Product Defect,High,5.8,1,2.0,Resolved,False,True
TKT-06563,12353,LOC_03,2011-08-09,Account Access,Low,5.7,1,1.0,Resolved,False,True
TKT-06564,14209,LOC_02,2010-04-23,Refund,Low,3.1,1,2.0,Resolved,False,True
TKT-06565,18121,LOC_05,2010-04-07,Product Defect,Medium,4.1,1,4.0,Resolved,False,True
TKT-06566,17082,LOC_07,2010-09-02,Account Access,Low,3.1,1,3.0,Open,False,True
TKT-06567,13653,LOC_01,2011-11-14,Refund,Medium,8.4,1,1.0,Resolved,False,True
TKT-06568,14139,LOC_05,2011-08-21,Billing,Medium,4.2,1,3.0,Open,False,True
TKT-06569,17240,LOC_07,2010-02-24,Delivery,Medium,9.2,1,2.0,Resolved,False,True
TKT-06570,16237,LOC_02,2010-06-14,Refund,High,5.4,1,2.0,Open,False,True
TKT-06571,13947,LOC_08,2010-12-02,General Enquiry,Medium,0.8,0,5.0,Open,False,True
TKT-06572,14917,LOC_05,2010-12-09,General Enquiry,Low,0.8,0,,Resolved,False,False
TKT-06573,14455,LOC_04,2011-06-17,Account Access,Low,4.3,1,3.0,Resolved,False,True
TKT-06574,14473,LOC_08,2010-01-02,Delivery,High,5.5,1,2.0,Resolved,False,True
TKT-06575,16551,LOC_01,2011-03-10,Product Defect,High,4.9,1,3.0,Open,False,True
TKT-06576,17604,LOC_07,2010-12-20,Product Defect,High,5.5,1,3.0,Escalated,False,True
TKT-06577,15301,LOC_07,2011-05-11,Product Defect,Low,9.7,1,1.0,Resolved,False,True
TKT-06578,17462,LOC_04,2011-05-26,Billing,Low,9.7,1,,Escalated,False,False
TKT-06579,17716,LOC_01,2010-09-22,Billing,Medium,9.3,1,2.0,Open,False,True
TKT-06580,13952,LOC_04,2011-12-21,Billing,Low,6.0,1,,Resolved,False,False
TKT-06581,15071,LOC_02,2010-12-26,Refund,Low,7.0,1,,Resolved,False,False
TKT-06582,13523,LOC_05,2011-03-15,Product Defect,High,4.7,1,3.0,Resolved,False,True
TKT-06583,15999,LOC_07,2010-06-18,Delivery,Medium,5.1,1,,Resolved,False,False
TKT-06584,16110,LOC_04,2010-11-15,Product Defect,Low,,1,,Resolved,True,False
TKT-06585,14270,LOC_05,2011-09-06,Delivery,Medium,3.6,1,,Open,False,False
TKT-06586,12783,LOC_01,2011-11-09,Account Access,Low,2.0,0,4.0,Resolved,False,True
TKT-06587,13761,LOC_01,2010-12-01,Billing,Low,5.5,1,,Open,False,False
TKT-06588,16216,LOC_07,2010-08-02,Billing,Low,12.5,1,,Resolved,False,False
TKT-06589,15688,LOC_01,2011-03-08,Refund,Medium,5.1,1,,Resolved,False,False
TKT-06590,16876,LOC_03,2011-05-23,Delivery,Medium,7.4,1,2.0,Resolved,False,True
TKT-06591,18168,LOC_08,2010-09-25,Refund,Low,5.9,1,1.0,Resolved,False,True
TKT-06592,14181,LOC_04,2011-09-06,Billing,Low,6.8,1,,Resolved,False,False
TKT-06593,17619,LOC_06,2011-12-13,Delivery,Medium,2.1,1,4.0,Open,False,True
TKT-06594,15539,LOC_02,2011-10-13,Billing,High,4.7,1,2.0,Resolved,False,True
TKT-06595,13783,LOC_03,2010-01-23,Delivery,Critical,,1,,Escalated,True,False
TKT-06596,17376,LOC_04,2011-06-21,Delivery,Low,2.1,1,2.0,Resolved,False,True
TKT-06597,13164,LOC_05,2010-11-21,Product Defect,High,5.3,1,,Resolved,False,False
TKT-06598,16480,LOC_08,2010-12-17,Product Defect,Low,7.2,1,2.0,Resolved,False,True
TKT-06599,15221,LOC_05,2010-09-11,Refund,Low,3.7,1,,Resolved,False,False
TKT-06600,16284,LOC_01,2011-11-14,Delivery,Medium,2.5,1,3.0,Resolved,False,True
TKT-06601,14458,LOC_03,2010-12-21,Refund,Medium,8.8,1,2.0,Resolved,False,True
TKT-06602,15610,LOC_02,2010-10-21,General Enquiry,Medium,1.6,0,3.0,Resolved,False,True
TKT-06603,14382,LOC_02,2011-12-01,Delivery,Low,3.3,1,,Open,False,False
TKT-06604,15965,LOC_04,2011-09-07,Billing,Critical,4.7,1,4.0,Resolved,False,True
TKT-06605,17858,LOC_03,2011-01-22,Account Access,Low,7.8,1,3.0,Resolved,False,True
TKT-06606,12885,LOC_03,2011-04-07,Product Defect,Low,5.0,1,2.0,Resolved,False,True
TKT-06607,16874,LOC_08,2010-05-24,Account Access,Medium,4.9,1,3.0,Resolved,False,True
TKT-06608,18286,LOC_05,2011-12-02,Product Defect,Critical,6.4,1,1.0,Resolved,False,True
TKT-06609,14852,LOC_02,2010-02-03,Billing,Critical,6.5,1,1.0,Resolved,False,True
TKT-06610,13746,LOC_03,2011-10-11,Delivery,Low,5.8,1,2.0,Open,False,True
TKT-06611,12585,LOC_07,2011-08-04,Refund,Low,14.4,1,,Open,False,False
TKT-06612,15367,LOC_07,2010-07-21,Product Defect,Medium,6.2,1,3.0,Resolved,False,True
TKT-06613,15911,LOC_06,2010-09-22,Product Defect,Medium,6.3,1,2.0,Resolved,False,True
TKT-06614,13877,LOC_03,2010-04-01,General Enquiry,Medium,3.7,1,3.0,Resolved,False,True
TKT-06615,14975,LOC_07,2011-03-10,Refund,Low,7.2,1,3.0,Resolved,False,True
TKT-06616,17254,LOC_08,2010-03-15,Refund,Low,5.2,1,1.0,Resolved,False,True
TKT-06617,13432,LOC_02,2010-10-17,Account Access,Low,2.7,1,4.0,Resolved,False,True
TKT-06618,13077,LOC_07,2010-04-16,Billing,High,14.8,1,1.0,Resolved,False,True
TKT-06619,13504,LOC_07,2011-05-18,Refund,Medium,11.0,1,1.0,Resolved,False,True
TKT-06620,16979,LOC_03,2011-12-25,General Enquiry,High,5.0,1,4.0,Open,False,True
TKT-06621,15193,LOC_03,2011-12-15,Account Access,Medium,1.7,0,5.0,Escalated,False,True
TKT-06622,12987,LOC_05,2011-09-03,Delivery,High,5.7,1,2.0,Escalated,False,True
TKT-06623,13707,LOC_03,2011-12-06,Delivery,Low,9.1,1,1.0,Resolved,False,True
TKT-06624,16068,LOC_01,2011-08-07,Delivery,High,4.7,1,4.0,Resolved,False,True
TKT-06625,13155,LOC_08,2010-10-12,Refund,High,5.4,1,,Resolved,False,False
TKT-06626,17447,LOC_04,2011-12-13,Billing,Low,4.1,1,2.0,Resolved,False,True
TKT-06627,14496,LOC_04,2011-12-26,Delivery,Low,6.8,1,1.0,Resolved,False,True
TKT-06628,16476,LOC_01,2010-05-23,Product Defect,Low,4.2,1,4.0,Resolved,False,True
TKT-06629,13486,LOC_04,2010-12-01,Refund,High,4.5,1,2.0,Resolved,False,True
TKT-06630,14795,LOC_07,2011-04-24,Refund,Low,11.0,1,2.0,Resolved,False,True
TKT-06631,12824,LOC_02,2010-03-12,Account Access,Low,4.9,1,2.0,Escalated,False,True
TKT-06632,14345,LOC_03,2011-08-23,Billing,Critical,6.4,1,1.0,Resolved,False,True
TKT-06633,15380,LOC_02,2010-09-24,Delivery,Medium,3.0,1,4.0,Resolved,False,True
TKT-06634,14412,LOC_03,2011-08-21,General Enquiry,High,1.2,0,,Resolved,False,False
TKT-06635,17905,LOC_07,2010-01-18,Account Access,High,,1,,Open,True,False
TKT-06636,14990,LOC_02,2010-06-10,Account Access,Medium,1.3,0,3.0,Resolved,False,True
TKT-06637,16215,LOC_01,2011-07-17,Delivery,High,3.8,1,3.0,Resolved,False,True
TKT-06638,14180,LOC_04,2011-03-12,Billing,Medium,9.2,1,3.0,Resolved,False,True
TKT-06639,13507,LOC_05,2011-11-02,Product Defect,Medium,4.5,1,3.0,Resolved,False,True
TKT-06640,12606,LOC_03,2010-05-10,General Enquiry,Medium,3.5,1,2.0,Resolved,False,True
TKT-06641,15844,LOC_05,2011-11-21,Delivery,Critical,2.0,0,4.0,Open,False,True
TKT-06642,18075,LOC_01,2010-05-08,General Enquiry,High,1.2,0,4.0,Resolved,False,True
TKT-06643,15411,LOC_03,2010-02-23,Billing,Low,11.0,1,3.0,Resolved,False,True
TKT-06644,14293,LOC_01,2010-05-20,Delivery,Low,6.6,1,3.0,Resolved,False,True
TKT-06645,17223,LOC_02,2010-12-22,Delivery,High,4.2,1,,Resolved,False,False
TKT-06646,12647,LOC_03,2010-11-26,Billing,Low,6.4,1,1.0,Resolved,False,True
TKT-06647,15587,LOC_04,2011-04-02,General Enquiry,Medium,1.4,0,5.0,Escalated,False,True
TKT-06648,15041,LOC_01,2010-12-07,Product Defect,Medium,7.5,1,3.0,Resolved,False,True
TKT-06649,13835,LOC_01,2011-11-11,Billing,Low,8.2,1,2.0,Resolved,False,True
TKT-06650,17619,LOC_06,2010-10-02,Billing,High,8.3,1,1.0,Resolved,False,True
TKT-06651,17413,LOC_03,2011-06-12,Product Defect,High,10.7,1,2.0,Open,False,True
TKT-06652,17623,LOC_02,2010-11-20,Billing,Critical,7.9,1,2.0,Open,False,True
TKT-06653,14714,LOC_02,2010-12-23,Billing,Low,5.4,1,1.0,Resolved,False,True
TKT-06654,14528,LOC_06,2010-07-26,Billing,Low,6.1,1,3.0,Resolved,False,True
TKT-06655,12589,LOC_01,2010-08-25,Billing,Medium,,1,,Resolved,True,False
TKT-06656,14340,LOC_04,2011-02-23,General Enquiry,High,2.1,1,4.0,Resolved,False,True
TKT-06657,14839,LOC_03,2010-09-15,Product Defect,Low,8.9,1,2.0,Open,False,True
TKT-06658,16021,LOC_07,2010-04-17,Account Access,Low,2.8,1,,Resolved,False,False
TKT-06659,17535,LOC_07,2011-11-20,Account Access,Medium,5.3,1,,Resolved,False,False
TKT-06660,17042,LOC_06,2011-07-27,General Enquiry,Medium,2.6,1,3.0,Resolved,False,True
TKT-06661,16189,LOC_03,2011-07-16,Billing,Medium,10.7,1,3.0,Resolved,False,True
TKT-06662,15604,LOC_05,2011-02-02,Product Defect,Medium,6.6,1,,Resolved,False,False
TKT-06663,16383,LOC_05,2011-08-15,Delivery,High,6.2,1,,Resolved,False,False
TKT-06664,14914,LOC_03,2011-12-26,Refund,Medium,10.7,1,2.0,Resolved,False,True
TKT-06665,17593,LOC_07,2011-05-15,Delivery,Medium,3.2,1,3.0,Resolved,False,True
TKT-06666,13813,LOC_08,2011-03-14,Billing,High,,1,,Resolved,True,False
TKT-06667,12749,LOC_03,2011-01-20,Refund,Low,13.7,1,2.0,Open,False,True
TKT-06668,16656,LOC_07,2010-02-10,Billing,High,13.8,1,3.0,Resolved,False,True
TKT-06669,18058,LOC_04,2011-10-23,General Enquiry,Medium,1.5,0,5.0,Resolved,False,True
TKT-06670,18045,LOC_04,2011-12-05,Billing,Medium,7.5,1,1.0,Escalated,False,True
TKT-06671,13054,LOC_03,2010-03-18,Refund,Medium,10.0,1,2.0,Escalated,False,True
TKT-06672,17670,LOC_03,2011-12-07,Account Access,Low,,1,,Resolved,True,False
TKT-06673,13666,LOC_08,2011-06-08,Billing,Low,7.5,1,,Resolved,False,False
TKT-06674,17281,LOC_07,2010-11-02,General Enquiry,Low,0.9,0,5.0,Resolved,False,True
TKT-06675,14734,LOC_03,2010-04-05,Delivery,Medium,5.0,1,4.0,Resolved,False,True
TKT-06676,15023,LOC_07,2010-01-03,General Enquiry,Critical,4.3,1,,Resolved,False,False
TKT-06677,15931,LOC_06,2010-12-18,Billing,Medium,8.5,1,2.0,Resolved,False,True
TKT-06678,18276,LOC_02,2010-01-26,Account Access,Medium,3.6,1,2.0,Escalated,False,True
TKT-06679,12895,LOC_02,2010-06-19,Billing,High,8.0,1,2.0,Resolved,False,True
TKT-06680,14612,LOC_07,2010-07-19,Product Defect,Critical,11.8,1,2.0,Escalated,False,True
TKT-06681,13411,LOC_07,2011-11-07,Product Defect,Medium,7.2,1,1.0,Resolved,False,True
TKT-06682,15813,LOC_08,2011-06-02,Product Defect,Medium,3.5,1,3.0,Resolved,False,True
TKT-06683,17760,LOC_01,2010-06-21,Delivery,Low,2.2,1,2.0,Resolved,False,True
TKT-06684,13488,LOC_04,2011-10-11,Account Access,Low,3.6,1,4.0,Resolved,False,True
TKT-06685,13605,LOC_06,2010-12-21,Account Access,Medium,1.2,0,3.0,Escalated,False,True
TKT-06686,15155,LOC_05,2010-04-19,Delivery,Low,,1,,Resolved,True,False
TKT-06687,15501,LOC_06,2010-01-18,Product Defect,High,5.3,1,1.0,Open,False,True
TKT-06688,15840,LOC_01,2010-03-22,Product Defect,High,4.0,1,3.0,Resolved,False,True
TKT-06689,14784,LOC_01,2011-12-14,Refund,Medium,6.4,1,1.0,Resolved,False,True
TKT-06690,12472,LOC_01,2011-03-07,Billing,Medium,9.2,1,2.0,Resolved,False,True
TKT-06691,12707,LOC_03,2011-11-16,Account Access,Medium,6.2,1,3.0,Resolved,False,True
TKT-06692,18197,LOC_03,2011-03-21,Account Access,High,1.8,0,4.0,Resolved,False,True
TKT-06693,16393,LOC_07,2010-09-27,Refund,High,11.1,1,2.0,Resolved,False,True
TKT-06694,12766,LOC_01,2011-10-18,Account Access,Low,1.2,0,5.0,Resolved,False,True
TKT-06695,13919,LOC_03,2011-12-23,General Enquiry,High,2.5,1,,Escalated,False,False
TKT-06696,15197,LOC_08,2011-03-11,General Enquiry,High,3.0,1,3.0,Resolved,False,True
TKT-06697,12688,LOC_04,2011-01-03,Refund,Low,5.5,1,2.0,Resolved,False,True
TKT-06698,12985,LOC_01,2010-06-02,Product Defect,High,7.7,1,2.0,Resolved,False,True
TKT-06699,18119,LOC_03,2011-07-12,Refund,Low,6.5,1,,Escalated,False,False
TKT-06700,16529,LOC_05,2011-07-26,Product Defect,Low,5.3,1,2.0,Open,False,True
TKT-06701,17429,LOC_01,2011-08-19,Product Defect,Medium,8.0,1,,Resolved,False,False
TKT-06702,12490,LOC_08,2011-05-24,Account Access,Medium,2.7,1,2.0,Resolved,False,True
TKT-06703,17872,LOC_05,2011-07-18,General Enquiry,Medium,2.8,1,3.0,Resolved,False,True
TKT-06704,13842,LOC_06,2010-12-18,Billing,Critical,8.1,1,1.0,Resolved,False,True
TKT-06705,13474,LOC_04,2010-03-06,Delivery,Low,3.1,1,3.0,Escalated,False,True
TKT-06706,15662,LOC_08,2011-10-16,Delivery,Medium,5.8,1,3.0,Escalated,False,True
TKT-06707,18035,LOC_05,2010-12-10,Account Access,Medium,5.0,1,3.0,Escalated,False,True
TKT-06708,16147,LOC_06,2010-10-05,Product Defect,High,7.2,1,1.0,Resolved,False,True
TKT-06709,17229,LOC_07,2010-05-15,Product Defect,Low,10.5,1,1.0,Resolved,False,True
TKT-06710,17465,LOC_07,2011-07-02,Product Defect,Low,9.1,1,3.0,Escalated,False,True
TKT-06711,13055,LOC_01,2010-06-21,General Enquiry,Critical,1.3,0,,Resolved,False,False
TKT-06712,15131,LOC_03,2011-03-06,Product Defect,Medium,7.7,1,2.0,Resolved,False,True
TKT-06713,17608,LOC_02,2011-11-06,Refund,Critical,5.4,1,2.0,Resolved,False,True
TKT-06714,16801,LOC_01,2010-09-17,Billing,Medium,8.3,1,1.0,Resolved,False,True
TKT-06715,13832,LOC_07,2010-10-04,Refund,Medium,5.5,1,2.0,Resolved,False,True
TKT-06716,16625,LOC_03,2011-04-17,Delivery,Medium,3.8,1,3.0,Resolved,False,True
