customer_id,segment,clv,acquisition_channel,region,acquisition_date,clv_imputed
13558,Retail,340.28,Direct Sales,Unknown,2009-02-01,False
14351,Retail,469.85,Trade Show,UK,2009-06-23,False
15406,Corporate,11364.85,Online,UK,2009-07-07,False
14868,Wholesale,2961.2,Direct Sales,UK,2009-08-20,False
17153,Retail,171.58,Online,France,2009-10-02,False
17440,Retail,708.13,Partner,UK,2009-10-24,False
18272,Corporate,12159.01,Online,UK,2009-09-05,False
16507,Retail,358.25,Online,UK,2009-11-09,False
16900,Retail,273.09,Online,UK,2009-07-31,False
16945,Retail,521.12,Online,UK,2009-12-29,False
17924,Corporate,7387.59,Direct Sales,UK,2009-12-16,False
13995,Corporate,8653.15,Referral,Germany,2009-03-20,False
15539,Corporate,14560.31,Direct Sales,UK,2009-05-09,False
12472,Corporate,12798.1,Online,Unknown,2009-05-09,False
13832,Corporate,4442.75,Partner,UK,2009-09-15,False
15907,Corporate,4554.27,Referral,UK,2009-05-17,False
12572,Corporate,11298.08,Referral,Germany,2009-09-16,False
16250,Retail,304.42,Referral,UK,2009-07-06,False
17541,Retail,73.14,Online,UK,2009-08-20,False
15510,Retail,828.94,Referral,UK,2009-08-04,False
16970,Retail,776.28,Referral,UK,2009-10-26,False
12955,Retail,245.66,Online,Unknown,2009-06-29,False
14676,Retail,926.45,Online,UK,2009-02-07,False
15695,Corporate,13508.11,Online,UK,2009-05-18,False
12602,Corporate,5822.04,Trade Show,France,2009-09-01,False
15394,Retail,50.26,Referral,Other Europe,2009-11-07,False
13025,Retail,952.07,Online,UK,2009-08-27,False
14821,Wholesale,1149.54,Online,Other Europe,2009-10-25,False
13031,Wholesale,4733.59,Partner,Germany,2009-06-22,False
17545,Retail,279.03,Online,Other Europe,2009-07-30,False
17236,Corporate,13898.77,Referral,Unknown,2009-12-19,False
13169,Wholesale,2158.8,Partner,UK,2009-06-16,False
16336,Wholesale,4227.44,Direct Sales,Germany,2009-04-18,False
17805,Wholesale,2884.16,Referral,France,2009-12-10,True
15978,Retail,792.82,Online,UK,2009-10-20,False
16584,Retail,450.0,Direct Sales,Unknown,2009-07-07,False
14484,Retail,50.69,Referral,Netherlands,2009-08-18,False
17793,Corporate,6293.82,Online,Netherlands,2009-12-14,False
14166,Corporate,9058.23,Online,UK,2009-08-26,False
15643,Wholesale,1347.43,Online,EIRE,2009-12-10,False
15763,Retail,616.4,Online,UK,2009-10-20,False
12346,Wholesale,4772.15,Referral,Germany,2009-10-10,False
16822,Wholesale,3674.12,Online,EIRE,2009-07-28,False
14583,Wholesale,3596.98,Trade Show,UK,2009-04-05,False
16837,Corporate,3270.19,Direct Sales,UK,2009-07-16,False
15404,Retail,773.24,Online,EIRE,2009-07-30,False
13186,Retail,645.28,Online,UK,2009-07-31,False
15244,Corporate,7791.73,Online,UK,2009-04-27,False
15004,Corporate,9342.65,Online,UK,2009-07-19,False
14310,Retail,1100.89,Online,France,2009-01-01,False
15065,Retail,896.35,Online,UK,2009-05-04,False
14541,Corporate,5898.67,Referral,Germany,2009-07-31,False
17534,Corporate,7708.7,Partner,Netherlands,2009-06-04,False
12762,Wholesale,2423.06,Partner,Netherlands,2009-12-13,False
15727,Wholesale,1060.18,Online,UK,2009-10-12,False
16581,Retail,106.53,Online,UK,2009-05-21,False
18198,Retail,684.01,Referral,Germany,2009-04-15,False
13938,Retail,724.84,Direct Sales,Germany,2009-09-04,False
16099,Wholesale,3205.64,Online,EIRE,2009-08-29,False
17892,Corporate,9726.31,Online,UK,2009-05-21,False
13781,Corporate,7113.17,Trade Show,UK,2009-04-21,False
12557,Corporate,6385.3,Online,UK,2009-09-26,False
12905,Retail,693.1,Online,France,2009-11-20,False
16239,Retail,963.86,Online,Other Europe,2009-07-15,False
14113,Wholesale,2445.32,Referral,UK,2009-04-22,False
14902,Corporate,3324.01,Direct Sales,UK,2009-04-03,False
16431,Retail,256.77,Referral,France,2009-02-21,False
12972,Retail,300.07,Referral,UK,2009-04-04,False
15335,Corporate,12974.72,Trade Show,France,2009-01-04,False
14259,Wholesale,1134.51,Direct Sales,Other Europe,2009-10-18,False
14683,Retail,668.81,Referral,Other Europe,2009-11-14,False
17004,Retail,673.64,Referral,UK,2009-05-12,False
17253,Wholesale,3927.34,Online,UK,2009-02-10,False
15314,Retail,614.12,Direct Sales,UK,2009-12-14,True
15638,Retail,149.71,Online,Netherlands,2009-12-21,False
17351,Retail,375.78,Trade Show,Other Europe,2009-12-03,False
14336,Corporate,6965.74,Direct Sales,UK,2009-04-29,False
16091,Retail,592.52,Direct Sales,France,2009-06-26,False
16125,Corporate,13430.63,Referral,UK,2009-11-29,False
16815,Wholesale,4954.98,Referral,Germany,2009-08-15,False
14154,Corporate,12321.16,Partner,UK,2009-06-13,False
15879,Retail,131.12,Trade Show,EIRE,2009-06-16,False
12606,Retail,195.03,Direct Sales,UK,2009-01-05,False
16735,Retail,456.07,Online,UK,2009-02-07,False
16109,Retail,403.83,Online,UK,2009-10-30,False
12623,Retail,1095.98,Online,UK,2009-11-16,False
18249,Retail,633.5,Partner,UK,2009-12-21,False
12728,Retail,358.52,Online,UK,2009-01-09,False
14694,Retail,615.72,Referral,UK,2009-11-26,False
15376,Retail,646.78,Online,UK,2009-03-05,False
12651,Retail,984.64,Online,Germany,2009-09-12,False
16155,Wholesale,4895.37,Online,UK,2009-02-05,False
15715,Corporate,12448.01,Trade Show,Germany,2009-10-06,False
17661,Wholesale,4296.04,Referral,UK,2009-01-01,False
16420,Retail,614.02,Direct Sales,UK,2009-10-13,False
16926,Retail,662.21,Online,Germany,2009-12-18,False
12449,Retail,189.1,Referral,UK,2009-03-26,False
14687,Corporate,6826.52,Direct Sales,UK,2009-05-07,False
12384,Wholesale,926.08,Online,Unknown,2009-08-27,False
12425,Wholesale,2329.31,Partner,Germany,2009-07-18,False
15100,Retail,971.08,Online,Other Europe,2009-12-24,False
13865,Retail,642.17,Trade Show,UK,2009-03-29,False
17509,Retail,532.14,Trade Show,UK,2009-07-08,False
12767,Wholesale,1817.17,Direct Sales,UK,2009-11-22,False
16990,Retail,63.55,Online,France,2009-03-14,False
13349,Corporate,2034.22,Partner,Unknown,2009-10-25,False
17845,Corporate,12070.48,Partner,UK,2009-11-07,False
13811,Retail,524.67,Referral,UK,2009-01-25,False
13639,Corporate,7258.75,Trade Show,UK,2009-09-22,False
17392,Corporate,8552.91,Trade Show,France,2009-02-16,False
18012,Retail,317.64,Referral,UK,2009-03-26,False
14465,Retail,176.34,Referral,UK,2009-10-04,False
14106,Corporate,4744.64,Direct Sales,UK,2009-12-08,False
17580,Retail,820.79,Online,UK,2009-08-17,False
13094,Retail,1109.99,Referral,UK,2009-03-01,False
16132,Retail,568.8,Referral,Other Europe,2009-12-09,False
15997,Retail,614.12,Online,UK,2009-02-07,True
12797,Corporate,12668.34,Trade Show,UK,2009-09-22,False
13790,Retail,614.12,Online,UK,2009-10-11,True
17933,Corporate,2919.06,Direct Sales,UK,2009-02-17,False
16162,Wholesale,3079.93,Online,Germany,2009-03-31,False
16583,Retail,587.88,Referral,Germany,2009-05-24,False
15725,Corporate,7857.57,Referral,Netherlands,2009-10-29,False
14077,Retail,668.12,Direct Sales,UK,2009-09-02,False
15194,Retail,821.96,Trade Show,Germany,2009-04-03,False
16222,Corporate,8067.01,Trade Show,Unknown,2009-09-30,True
17808,Retail,904.03,Direct Sales,UK,2009-12-03,False
17025,Retail,667.87,Referral,Germany,2009-08-14,False
13651,Retail,776.54,Direct Sales,UK,2009-03-11,False
12579,Retail,843.46,Referral,UK,2009-07-09,False
14469,Retail,1049.96,Partner,UK,2009-06-03,False
17068,Corporate,8067.01,Direct Sales,UK,2009-11-21,True
15858,Retail,640.76,Direct Sales,UK,2009-11-04,False
12406,Corporate,8067.01,Referral,Germany,2009-09-03,True
14722,Retail,802.09,Online,Germany,2009-07-19,False
14406,Retail,679.2,Direct Sales,Netherlands,2009-09-11,False
17803,Retail,659.28,Online,Unknown,2009-01-28,False
17207,Wholesale,4270.84,Direct Sales,Germany,2009-10-10,False
15405,Corporate,3639.79,Direct Sales,UK,2009-06-17,False
12730,Retail,1080.67,Trade Show,Unknown,2009-06-09,False
13940,Wholesale,3358.62,Direct Sales,UK,2009-11-15,False
14944,Corporate,12401.79,Online,UK,2009-01-17,False
18251,Retail,1146.68,Online,UK,2009-03-14,False
13486,Retail,614.12,Direct Sales,EIRE,2009-11-13,True
17669,Retail,514.05,Online,UK,2009-04-27,False
17703,Retail,873.77,Direct Sales,Germany,2009-10-26,False
12872,Wholesale,2884.16,Partner,UK,2009-07-09,True
12880,Retail,418.34,Referral,France,2009-12-13,False
15201,Retail,576.43,Online,UK,2009-07-12,False
15024,Corporate,2108.61,Online,Other Europe,2009-07-18,False
17468,Retail,614.12,Trade Show,UK,2009-04-01,True
14962,Wholesale,2976.46,Online,UK,2009-05-19,False
15943,Wholesale,2059.7,Online,EIRE,2009-02-13,False
17632,Wholesale,4813.73,Referral,Germany,2009-12-05,False
12477,Corporate,12033.87,Direct Sales,UK,2009-10-18,False
15809,Corporate,13057.54,Online,UK,2009-08-16,False
17968,Retail,1047.22,Online,EIRE,2009-09-16,False
12752,Retail,626.29,Referral,Unknown,2009-09-09,False
13765,Corporate,5576.29,Direct Sales,UK,2009-10-01,False
17999,Retail,619.05,Online,UK,2009-03-05,False
15995,Corporate,8067.01,Direct Sales,UK,2009-09-24,True
17787,Retail,603.08,Partner,UK,2009-03-22,False
17021,Retail,143.69,Online,UK,2009-01-20,False
16064,Wholesale,4837.95,Trade Show,UK,2009-08-06,False
18125,Corporate,7491.8,Partner,Germany,2009-03-21,False
13171,Retail,1132.11,Online,UK,2009-01-04,False
12853,Retail,436.19,Online,UK,2009-09-03,False
12537,Retail,973.8,Referral,France,2009-09-19,False
17542,Retail,162.25,Direct Sales,UK,2009-08-24,False
17969,Retail,440.2,Direct Sales,Germany,2009-07-09,False
14933,Retail,802.37,Direct Sales,UK,2009-08-06,False
17022,Retail,1052.03,Online,Germany,2009-02-11,False
14581,Retail,163.33,Trade Show,UK,2009-02-05,False
13022,Retail,75.95,Partner,UK,2009-08-30,False
13084,Retail,648.27,Direct Sales,UK,2009-05-11,False
12510,Retail,497.04,Partner,Netherlands,2009-06-18,False
16666,Corporate,14119.47,Online,France,2009-12-14,False
14225,Retail,926.5,Online,UK,2009-08-27,False
17670,Retail,614.12,Direct Sales,UK,2009-12-07,True
17494,Corporate,11967.99,Online,UK,2009-03-19,False
15737,Retail,375.98,Online,UK,2009-03-06,False
18255,Retail,187.72,Online,UK,2009-05-08,False
16601,Retail,982.58,Partner,UK,2009-02-23,False
15606,Retail,261.89,Online,Germany,2009-02-09,False
14198,Retail,1128.77,Online,Germany,2009-02-01,False
14665,Retail,1018.92,Online,France,2009-11-27,False
15712,Corporate,8067.01,Online,UK,2009-12-01,False
14316,Retail,292.38,Online,EIRE,2009-12-24,False
13842,Retail,499.56,Direct Sales,Netherlands,2009-08-26,False
15598,Retail,120.4,Direct Sales,UK,2009-05-17,False
13030,Wholesale,1791.23,Direct Sales,EIRE,2009-09-25,False
12656,Retail,628.2,Direct Sales,Unknown,2009-02-19,False
13817,Retail,632.53,Online,UK,2009-07-12,False
17410,Retail,1045.59,Online,EIRE,2009-07-08,False
16623,Retail,125.47,Direct Sales,EIRE,2009-11-07,False
12590,Wholesale,1995.63,Online,UK,2009-08-19,False
15641,Retail,808.64,Online,UK,2009-03-11,False
17753,Retail,202.11,Direct Sales,UK,2009-04-07,False
12836,Wholesale,3031.43,Partner,Other Europe,2009-12-04,False
15338,Corporate,8560.28,Direct Sales,UK,2009-06-26,False
16272,Corporate,9482.14,Referral,Unknown,2009-08-29,False
16612,Wholesale,1350.09,Direct Sales,EIRE,2009-06-01,False
16267,Corporate,7617.51,Online,UK,2009-05-29,False
13019,Wholesale,3522.58,Direct Sales,EIRE,2009-09-16,False
12779,Retail,1069.0,Referral,EIRE,2009-08-20,False
17926,Corporate,11752.09,Direct Sales,UK,2009-05-31,False
16490,Retail,400.48,Partner,EIRE,2009-12-26,False
16590,Corporate,10815.59,Online,UK,2009-04-27,False
16647,Retail,614.12,Online,UK,2009-03-07,True
18254,Retail,772.78,Direct Sales,UK,2009-07-24,False
13698,Corporate,2273.12,Referral,EIRE,2009-05-17,False
17314,Retail,808.34,Online,Germany,2009-12-03,False
14213,Retail,345.5,Online,UK,2009-07-17,False
15317,Wholesale,2977.96,Direct Sales,France,2009-01-24,False
15035,Retail,674.99,Partner,France,2009-05-20,False
16130,Retail,1025.43,Direct Sales,UK,2009-12-17,False
15258,Corporate,11797.66,Direct Sales,UK,2009-08-20,False
13640,Wholesale,1665.15,Online,Germany,2009-01-06,False
14171,Retail,202.96,Partner,UK,2009-01-26,False
17497,Wholesale,888.83,Online,UK,2009-02-17,False
12635,Retail,594.45,Referral,UK,2009-08-03,False
17590,Retail,614.12,Direct Sales,UK,2009-11-24,True
16475,Corporate,5665.18,Partner,EIRE,2009-01-27,False
18183,Retail,340.56,Partner,UK,2009-01-26,False
16758,Wholesale,3721.85,Online,UK,2009-04-24,False
14231,Retail,787.82,Online,UK,2009-01-03,False
13962,Retail,275.67,Referral,UK,2009-07-29,False
14725,Retail,587.5,Direct Sales,UK,2009-09-15,False
12995,Retail,986.34,Direct Sales,UK,2009-08-10,False
17083,Corporate,11956.16,Online,UK,2009-12-27,False
12725,Retail,735.7,Online,Germany,2009-12-09,False
12350,Retail,864.98,Direct Sales,France,2009-11-10,False
12462,Retail,762.36,Direct Sales,UK,2009-06-16,False
17229,Corporate,2867.75,Direct Sales,UK,2009-06-02,False
15894,Retail,274.01,Online,EIRE,2009-09-03,False
13885,Retail,807.68,Online,Unknown,2009-11-26,False
17636,Retail,787.93,Referral,EIRE,2009-05-17,False
15209,Retail,698.48,Online,UK,2009-04-27,False
14234,Corporate,8609.28,Partner,UK,2009-08-04,False
17257,Retail,736.68,Online,EIRE,2009-07-19,False
13090,Wholesale,885.43,Referral,Other Europe,2009-07-06,False
12998,Retail,1134.43,Online,UK,2009-01-13,False
15390,Corporate,6344.8,Direct Sales,France,2009-10-31,False
16483,Retail,598.11,Direct Sales,UK,2009-07-20,False
16382,Retail,963.25,Trade Show,UK,2009-07-03,False
12799,Corporate,6766.29,Online,UK,2009-04-30,False
16784,Retail,1145.1,Online,UK,2009-05-06,False
15688,Retail,133.06,Trade Show,UK,2009-06-30,False
14157,Corporate,3639.43,Online,Other Europe,2009-01-10,False
16768,Retail,141.17,Trade Show,Netherlands,2009-12-13,False
18257,Retail,703.51,Direct Sales,Other Europe,2009-06-11,False
13059,Retail,785.08,Direct Sales,UK,2009-11-29,False
17403,Corporate,3229.23,Trade Show,UK,2009-12-03,False
17899,Corporate,8683.05,Online,EIRE,2009-06-12,False
16372,Corporate,12429.56,Trade Show,EIRE,2009-04-29,False
18094,Retail,502.59,Direct Sales,France,2009-08-16,False
13148,Wholesale,4792.24,Referral,UK,2009-03-13,False
17364,Retail,75.38,Online,France,2009-10-22,False
15635,Retail,359.49,Referral,UK,2009-06-20,False
14374,Wholesale,4419.74,Online,Other Europe,2009-04-15,False
15408,Retail,780.43,Online,UK,2009-03-16,False
13470,Retail,614.12,Partner,UK,2009-09-19,True
12516,Retail,1108.05,Online,Germany,2009-02-02,False
15575,Retail,990.5,Direct Sales,France,2009-02-02,False
12707,Wholesale,2884.16,Online,UK,2009-12-12,True
14298,Corporate,10991.52,Online,UK,2009-05-17,False
15132,Retail,206.69,Online,UK,2009-03-03,False
16747,Retail,614.12,Trade Show,UK,2009-12-11,True
15784,Retail,570.75,Online,UK,2009-01-02,False
17190,Wholesale,2902.6,Online,UK,2009-04-05,False
14593,Retail,118.56,Trade Show,UK,2009-12-07,False
17232,Corporate,8067.01,Trade Show,Netherlands,2009-05-24,True
18069,Retail,737.33,Referral,UK,2009-04-19,False
17151,Wholesale,3033.86,Trade Show,Netherlands,2009-03-08,False
17073,Retail,309.76,Trade Show,EIRE,2009-06-14,False
16871,Retail,1121.95,Online,Unknown,2009-01-13,False
14302,Retail,614.12,Partner,UK,2009-01-27,True
13329,Retail,823.38,Online,France,2009-02-08,False
14838,Retail,523.0,Referral,Unknown,2009-02-13,False
13856,Retail,530.68,Direct Sales,UK,2009-06-03,False
16427,Wholesale,1814.33,Online,France,2009-11-15,False
15538,Retail,412.98,Referral,UK,2009-06-25,False
15102,Retail,454.47,Direct Sales,Netherlands,2009-08-23,False
16552,Corporate,3563.52,Direct Sales,France,2009-10-17,False
12952,Retail,620.65,Partner,EIRE,2009-05-10,False
15498,Wholesale,4401.63,Referral,UK,2009-03-19,False
12479,Wholesale,1703.02,Direct Sales,Netherlands,2009-05-23,False
16332,Retail,369.15,Direct Sales,Other Europe,2009-04-15,False
14539,Wholesale,1218.85,Online,UK,2009-04-21,False
16462,Corporate,6553.54,Online,Unknown,2009-06-10,False
16699,Retail,486.98,Referral,UK,2009-10-31,False
15095,Retail,277.19,Direct Sales,UK,2009-03-20,False
16100,Retail,357.29,Online,UK,2009-10-06,False
14446,Retail,938.08,Online,EIRE,2009-09-06,False
12588,Retail,224.12,Online,Germany,2009-05-25,False
14179,Corporate,4987.74,Referral,UK,2009-06-23,False
17312,Wholesale,2828.16,Online,UK,2009-05-13,False
14809,Retail,996.06,Trade Show,France,2009-11-10,False
15560,Retail,682.07,Online,UK,2009-09-12,False
16844,Retail,439.12,Referral,UK,2009-03-01,False
14968,Wholesale,1262.07,Referral,UK,2009-07-16,False
14400,Corporate,3876.06,Online,UK,2009-03-05,False
13933,Retail,332.61,Referral,France,2009-10-16,False
16917,Corporate,7338.87,Online,Germany,2009-05-31,False
15711,Retail,713.33,Direct Sales,France,2009-11-22,False
18088,Corporate,12150.21,Referral,UK,2009-02-04,False
14802,Retail,617.23,Trade Show,UK,2009-04-19,False
14474,Corporate,7377.65,Direct Sales,UK,2009-01-06,False
12985,Retail,614.12,Online,EIRE,2009-04-22,True
16390,Retail,614.12,Referral,UK,2009-11-14,True
14388,Wholesale,3856.05,Referral,EIRE,2009-05-02,False
15257,Wholesale,3507.82,Online,UK,2009-02-06,False
14608,Wholesale,2191.68,Online,UK,2009-10-30,False
12993,Retail,931.18,Trade Show,UK,2009-12-25,False
18227,Retail,755.41,Online,France,2009-05-12,False
12970,Retail,161.14,Online,UK,2009-11-29,False
16991,Retail,640.45,Online,UK,2009-03-24,False
15291,Retail,1186.68,Direct Sales,UK,2009-06-27,False
13507,Retail,440.08,Partner,UK,2009-09-22,False
13654,Retail,1010.19,Referral,UK,2009-09-19,False
18027,Retail,588.03,Direct Sales,Germany,2009-08-20,False
16576,Corporate,14090.07,Online,Germany,2009-04-08,False
17775,Retail,446.18,Partner,UK,2009-02-19,False
17134,Corporate,4562.38,Trade Show,Netherlands,2009-04-03,False
14709,Retail,723.43,Online,UK,2009-03-19,False
17761,Corporate,3331.13,Online,UK,2009-04-04,False
17728,Corporate,5331.8,Direct Sales,Other Europe,2009-05-09,False
14464,Retail,583.53,Referral,UK,2009-09-01,False
13110,Retail,915.26,Trade Show,France,2009-08-24,False
16879,Retail,545.63,Partner,UK,2009-08-21,False
15262,Corporate,4374.13,Trade Show,UK,2009-01-07,False
16190,Retail,1054.0,Online,UK,2009-11-14,False
17182,Retail,150.56,Referral,Other Europe,2009-06-28,False
13954,Retail,163.27,Trade Show,UK,2009-06-24,False
15048,Corporate,10295.21,Online,UK,2009-11-07,False
13565,Corporate,3023.08,Online,Unknown,2009-01-08,False
16680,Corporate,5945.55,Online,Germany,2009-01-13,False
17303,Corporate,6116.9,Partner,UK,2009-12-06,False
16898,Retail,1063.88,Direct Sales,UK,2009-10-30,False
17202,Wholesale,2171.81,Referral,UK,2009-07-22,False
14082,Wholesale,1065.7,Partner,Other Europe,2009-07-25,False
14401,Corporate,11364.99,Online,UK,2009-11-17,False
16683,Retail,540.27,Referral,UK,2009-08-21,False
14543,Corporate,14455.53,Direct Sales,Germany,2009-01-04,False
13942,Retail,1155.85,Trade Show,UK,2009-01-17,False
13196,Retail,1142.82,Referral,UK,2009-08-16,False
16000,Corporate,2121.48,Direct Sales,France,2009-08-25,False
14054,Retail,557.38,Partner,UK,2009-09-03,False
13212,Retail,1054.68,Direct Sales,UK,2009-07-16,False
17344,Retail,1061.72,Online,France,2009-02-23,False
13309,Corporate,8067.01,Online,UK,2009-02-10,True
14187,Retail,718.11,Referral,Germany,2009-07-17,False
14790,Retail,630.12,Online,Netherlands,2009-05-06,False
15112,Retail,346.96,Direct Sales,UK,2009-11-27,False
13083,Retail,614.12,Referral,UK,2009-10-17,True
14487,Retail,723.74,Online,Unknown,2009-02-03,False
17828,Retail,351.43,Partner,UK,2009-04-08,False
13570,Retail,614.12,Referral,Germany,2009-07-21,True
12457,Retail,614.12,Online,UK,2009-02-01,True
16425,Retail,546.58,Online,France,2009-11-22,False
15957,Wholesale,900.31,Online,France,2009-11-23,False
15423,Retail,791.92,Direct Sales,UK,2009-09-28,False
13736,Corporate,8060.36,Partner,Netherlands,2009-03-03,False
15223,Retail,79.54,Trade Show,UK,2009-02-12,False
17613,Retail,850.65,Referral,France,2009-07-10,False
12552,Retail,135.96,Referral,France,2009-08-16,False
14893,Retail,234.99,Partner,UK,2009-01-23,False
15750,Retail,709.0,Trade Show,Netherlands,2009-01-25,False
15071,Retail,644.7,Partner,UK,2009-01-25,False
